"","TCGA_barcode","TCGA_submitterID","Match_id"
"70","TCGA-06-0211-01B-01R-1849-01","TCGA-06-0211",1
"99","TCGA-06-0211-01A-01R-1849-01","TCGA-06-0211",1
"86","TCGA-06-0156-01A-03R-1849-01","TCGA-06-0156",2
"98","TCGA-06-0156-01A-02R-1849-01","TCGA-06-0156",2
"1","TCGA-26-5139-01A-01R-1850-01","TCGA-26-5139",NA
"2","TCGA-27-2519-01A-01R-1850-01","TCGA-27-2519",NA
"3","TCGA-12-3652-01A-01R-1849-01","TCGA-12-3652",NA
"4","TCGA-76-4929-01A-01R-1850-01","TCGA-76-4929",NA
"5","TCGA-28-5215-01A-01R-1850-01","TCGA-28-5215",NA
"6","TCGA-12-1597-01B-01R-1849-01","TCGA-12-1597",NA
"7","TCGA-27-2526-01A-01R-1850-01","TCGA-27-2526",NA
"8","TCGA-06-0749-01A-01R-1849-01","TCGA-06-0749",NA
"9","TCGA-28-1753-01A-01R-1850-01","TCGA-28-1753",NA
"10","TCGA-76-4925-01A-01R-1850-01","TCGA-76-4925",NA
"11","TCGA-41-5651-01A-01R-1850-01","TCGA-41-5651",NA
"12","TCGA-02-0055-01A-01R-1849-01","TCGA-02-0055",NA
"13","TCGA-32-5222-01A-01R-1850-01","TCGA-32-5222",NA
"14","TCGA-02-2486-01A-01R-1849-01","TCGA-02-2486",NA
"15","TCGA-06-0878-01A-01R-1849-01","TCGA-06-0878",NA
"16","TCGA-06-0157-01A-01R-1849-01","TCGA-06-0157",NA
"17","TCGA-27-1837-01A-01R-1850-01","TCGA-27-1837",NA
"18","TCGA-06-5418-01A-01R-1849-01","TCGA-06-5418",NA
"19","TCGA-06-0129-01A-01R-1849-01","TCGA-06-0129",NA
"20","TCGA-28-5209-01A-01R-1850-01","TCGA-28-5209",NA
"21","TCGA-19-1390-01A-01R-1850-01","TCGA-19-1390",NA
"22","TCGA-06-2561-01A-02R-1849-01","TCGA-06-2561",NA
"23","TCGA-06-0184-01A-01R-1849-01","TCGA-06-0184",NA
"24","TCGA-06-2563-01A-01R-1849-01","TCGA-06-2563",NA
"25","TCGA-06-0686-01A-01R-1849-01","TCGA-06-0686",NA
"26","TCGA-06-2557-01A-01R-1849-01","TCGA-06-2557",NA
"27","TCGA-76-4932-01A-01R-1850-01","TCGA-76-4932",NA
"28","TCGA-16-1045-01B-01R-1850-01","TCGA-16-1045",NA
"29","TCGA-06-0645-01A-01R-1849-01","TCGA-06-0645",NA
"30","TCGA-06-0210-01A-01R-1849-01","TCGA-06-0210",NA
"31","TCGA-06-0139-01A-01R-1849-01","TCGA-06-0139",NA
"32","TCGA-06-0644-01A-02R-1849-01","TCGA-06-0644",NA
"33","TCGA-06-2558-01A-01R-1849-01","TCGA-06-2558",NA
"34","TCGA-06-0158-01A-01R-1849-01","TCGA-06-0158",NA
"35","TCGA-76-4926-01B-01R-1850-01","TCGA-76-4926",NA
"36","TCGA-06-0168-01A-01R-1849-01","TCGA-06-0168",NA
"37","TCGA-26-5135-01A-01R-1850-01","TCGA-26-5135",NA
"38","TCGA-06-0649-01B-01R-1849-01","TCGA-06-0649",NA
"39","TCGA-28-2513-01A-01R-1850-01","TCGA-28-2513",NA
"40","TCGA-32-1982-01A-01R-1850-01","TCGA-32-1982",NA
"41","TCGA-06-2564-01A-01R-1849-01","TCGA-06-2564",NA
"42","TCGA-02-0047-01A-01R-1849-01","TCGA-02-0047",NA
"43","TCGA-06-5411-01A-01R-1849-01","TCGA-06-5411",NA
"44","TCGA-06-0646-01A-01R-1849-01","TCGA-06-0646",NA
"45","TCGA-12-0821-01A-01R-1849-01","TCGA-12-0821",NA
"46","TCGA-27-1831-01A-01R-1850-01","TCGA-27-1831",NA
"47","TCGA-19-2619-01A-01R-1850-01","TCGA-19-2619",NA
"48","TCGA-26-5134-01A-01R-1850-01","TCGA-26-5134",NA
"49","TCGA-27-1835-01A-01R-1850-01","TCGA-27-1835",NA
"50","TCGA-28-5208-01A-01R-1850-01","TCGA-28-5208",NA
"51","TCGA-28-5220-01A-01R-1850-01","TCGA-28-5220",NA
"52","TCGA-06-0138-01A-02R-1849-01","TCGA-06-0138",NA
"53","TCGA-06-2562-01A-01R-1849-01","TCGA-06-2562",NA
"54","TCGA-32-4213-01A-01R-1850-01","TCGA-32-4213",NA
"55","TCGA-06-2565-01A-01R-1849-01","TCGA-06-2565",NA
"56","TCGA-06-0174-01A-01R-1849-01","TCGA-06-0174",NA
"57","TCGA-41-2572-01A-01R-1850-01","TCGA-41-2572",NA
"58","TCGA-06-0190-01A-01R-1849-01","TCGA-06-0190",NA
"59","TCGA-06-0750-01A-01R-1849-01","TCGA-06-0750",NA
"60","TCGA-06-5417-01A-01R-1849-01","TCGA-06-5417",NA
"61","TCGA-32-2632-01A-01R-1850-01","TCGA-32-2632",NA
"62","TCGA-12-0618-01A-01R-1849-01","TCGA-12-0618",NA
"63","TCGA-27-1830-01A-01R-1850-01","TCGA-27-1830",NA
"64","TCGA-06-5412-01A-01R-1849-01","TCGA-06-5412",NA
"65","TCGA-15-1444-01A-02R-1850-01","TCGA-15-1444",NA
"66","TCGA-28-2499-01A-01R-1850-01","TCGA-28-2499",NA
"67","TCGA-12-3653-01A-01R-1849-01","TCGA-12-3653",NA
"68","TCGA-19-2625-01A-01R-1850-01","TCGA-19-2625",NA
"69","TCGA-28-5213-01A-01R-1850-01","TCGA-28-5213",NA
"71","TCGA-06-0747-01A-01R-1849-01","TCGA-06-0747",NA
