"","TCGA_barcode","TCGA_submitterID","Match_id"
"41","TCGA-OR-A5JE-01A-11R-A29S-07","TCGA-OR-A5JE",NA
"42","TCGA-OR-A5JT-01A-11R-A29S-07","TCGA-OR-A5JT",NA
"43","TCGA-OR-A5LL-01A-11R-A29S-07","TCGA-OR-A5LL",NA
"44","TCGA-OR-A5J9-01A-11R-A29S-07","TCGA-OR-A5J9",NA
"45","TCGA-OR-A5L9-01A-11R-A29S-07","TCGA-OR-A5L9",NA
"46","TCGA-OR-A5LH-01A-11R-A29S-07","TCGA-OR-A5LH",NA
"47","TCGA-PK-A5H8-01A-11R-A29S-07","TCGA-PK-A5H8",NA
"48","TCGA-OR-A5LG-01A-11R-A29S-07","TCGA-OR-A5LG",NA
"49","TCGA-OR-A5KZ-01A-11R-A29S-07","TCGA-OR-A5KZ",NA
"50","TCGA-OR-A5JC-01A-11R-A29S-07","TCGA-OR-A5JC",NA
"51","TCGA-OR-A5J3-01A-11R-A29S-07","TCGA-OR-A5J3",NA
"52","TCGA-OR-A5JW-01A-11R-A29S-07","TCGA-OR-A5JW",NA
"53","TCGA-OR-A5K8-01A-11R-A29S-07","TCGA-OR-A5K8",NA
"54","TCGA-OR-A5LK-01A-11R-A29S-07","TCGA-OR-A5LK",NA
"55","TCGA-OR-A5JA-01A-11R-A29S-07","TCGA-OR-A5JA",NA
"56","TCGA-OR-A5LA-01A-11R-A29S-07","TCGA-OR-A5LA",NA
"57","TCGA-OR-A5LB-01A-11R-A29S-07","TCGA-OR-A5LB",NA
"58","TCGA-OR-A5JJ-01A-11R-A29S-07","TCGA-OR-A5JJ",NA
"59","TCGA-OR-A5JI-01A-11R-A29S-07","TCGA-OR-A5JI",NA
"60","TCGA-OR-A5JP-01A-11R-A29S-07","TCGA-OR-A5JP",NA
"61","TCGA-OR-A5L6-01A-11R-A29S-07","TCGA-OR-A5L6",NA
"62","TCGA-OR-A5JX-01A-11R-A29S-07","TCGA-OR-A5JX",NA
"63","TCGA-OR-A5K3-01A-11R-A29S-07","TCGA-OR-A5K3",NA
"64","TCGA-PK-A5HA-01A-11R-A29S-07","TCGA-PK-A5HA",NA
"65","TCGA-OR-A5KY-01A-11R-A29S-07","TCGA-OR-A5KY",NA
"66","TCGA-OR-A5LP-01A-11R-A29S-07","TCGA-OR-A5LP",NA
"67","TCGA-OR-A5J6-01A-31R-A29S-07","TCGA-OR-A5J6",NA
"68","TCGA-OR-A5KV-01A-11R-A29S-07","TCGA-OR-A5KV",NA
"69","TCGA-OR-A5JL-01A-11R-A29S-07","TCGA-OR-A5JL",NA
"70","TCGA-OR-A5J5-01A-11R-A29S-07","TCGA-OR-A5J5",NA
"71","TCGA-OR-A5JD-01A-11R-A29S-07","TCGA-OR-A5JD",NA
"72","TCGA-PK-A5H9-01A-11R-A29S-07","TCGA-PK-A5H9",NA
"73","TCGA-OU-A5PI-01A-12R-A29S-07","TCGA-OU-A5PI",NA
"74","TCGA-OR-A5JQ-01A-11R-A29S-07","TCGA-OR-A5JQ",NA
"75","TCGA-OR-A5LT-01A-11R-A29S-07","TCGA-OR-A5LT",NA
"76","TCGA-OR-A5LM-01A-11R-A29S-07","TCGA-OR-A5LM",NA
"77","TCGA-OR-A5K0-01A-11R-A29S-07","TCGA-OR-A5K0",NA
"78","TCGA-OR-A5JB-01A-11R-A29S-07","TCGA-OR-A5JB",NA
"79","TCGA-OR-A5LR-01A-11R-A29S-07","TCGA-OR-A5LR",NA
