"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-55-6970-11A-01R-1949-07","TCGA-55-6970",NA
"2","TCGA-55-6985-11A-01R-1949-07","TCGA-55-6985",NA
"3","TCGA-91-6836-11A-01R-1858-07","TCGA-91-6836",NA
"4","TCGA-55-6972-11A-01R-1949-07","TCGA-55-6972",NA
"5","TCGA-44-2668-11A-01R-1758-07","TCGA-44-2668",NA
"6","TCGA-44-6146-11A-01R-1858-07","TCGA-44-6146",NA
"7","TCGA-55-6968-11A-01R-1949-07","TCGA-55-6968",NA
"8","TCGA-50-5936-11A-01R-1628-07","TCGA-50-5936",NA
"9","TCGA-38-4627-11A-01R-1758-07","TCGA-38-4627",NA
"10","TCGA-38-4625-11A-01R-1758-07","TCGA-38-4625",NA
"11","TCGA-91-6849-11A-01R-1949-07","TCGA-91-6849",NA
"12","TCGA-55-6982-11A-01R-1949-07","TCGA-55-6982",NA
"13","TCGA-55-6983-11A-01R-1949-07","TCGA-55-6983",NA
"14","TCGA-55-6984-11A-01R-1949-07","TCGA-55-6984",NA
"15","TCGA-38-4626-11A-01R-1758-07","TCGA-38-4626",NA
"16","TCGA-50-5935-11A-01R-1858-07","TCGA-50-5935",NA
"17","TCGA-49-6742-11A-01R-1858-07","TCGA-49-6742",NA
"18","TCGA-44-2655-11A-01R-1758-07","TCGA-44-2655",NA
"19","TCGA-49-4490-11A-01R-1858-07","TCGA-49-4490",NA
"20","TCGA-49-6744-11A-01R-1858-07","TCGA-49-6744",NA
"21","TCGA-44-2665-11A-01R-1758-07","TCGA-44-2665",NA
"22","TCGA-44-6144-11A-01R-1755-07","TCGA-44-6144",NA
"23","TCGA-50-5930-11A-01R-1755-07","TCGA-50-5930",NA
"24","TCGA-91-6831-11A-02R-1858-07","TCGA-91-6831",NA
"25","TCGA-55-6969-11A-01R-1949-07","TCGA-55-6969",NA
"26","TCGA-91-6828-11A-01R-1858-07","TCGA-91-6828",NA
"27","TCGA-44-6777-11A-01R-1858-07","TCGA-44-6777",NA
"28","TCGA-50-5932-11A-01R-1755-07","TCGA-50-5932",NA
"29","TCGA-44-2661-11A-01R-1758-07","TCGA-44-2661",NA
"30","TCGA-91-6835-11A-01R-1858-07","TCGA-91-6835",NA
"31","TCGA-44-6145-11A-01R-1858-07","TCGA-44-6145",NA
"32","TCGA-55-6981-11A-01R-1949-07","TCGA-55-6981",NA
"33","TCGA-49-6743-11A-01R-1858-07","TCGA-49-6743",NA
"34","TCGA-91-6829-11A-01R-1858-07","TCGA-91-6829",NA
"35","TCGA-50-5933-11A-01R-1755-07","TCGA-50-5933",NA
"36","TCGA-44-5645-11A-01R-1628-07","TCGA-44-5645",NA
"37","TCGA-49-6761-11A-01R-1949-07","TCGA-49-6761",NA
"38","TCGA-55-6986-11A-01R-1949-07","TCGA-55-6986",NA
"39","TCGA-44-6148-11A-01R-1858-07","TCGA-44-6148",NA
"40","TCGA-91-6847-11A-01R-1949-07","TCGA-91-6847",NA
"41","TCGA-50-5931-11A-01R-1858-07","TCGA-50-5931",NA
"42","TCGA-55-6979-11A-01R-1949-07","TCGA-55-6979",NA
"43","TCGA-44-2657-11A-01R-1758-07","TCGA-44-2657",NA
"44","TCGA-50-5939-11A-01R-1628-07","TCGA-50-5939",NA
"45","TCGA-44-3396-11A-01R-1758-07","TCGA-44-3396",NA
"46","TCGA-49-6745-11A-01R-1858-07","TCGA-49-6745",NA
"47","TCGA-55-6971-11A-01R-1949-07","TCGA-55-6971",NA
"48","TCGA-73-4676-11A-01R-1755-07","TCGA-73-4676",NA
"49","TCGA-44-6778-11A-01R-1858-07","TCGA-44-6778",NA
"50","TCGA-50-6595-11A-01R-1858-07","TCGA-50-6595",NA
"51","TCGA-55-6978-11A-01R-1949-07","TCGA-55-6978",NA
"52","TCGA-44-6147-11A-01R-1858-07","TCGA-44-6147",NA
"53","TCGA-44-2662-11A-01R-1758-07","TCGA-44-2662",NA
"54","TCGA-55-6980-11A-01R-1949-07","TCGA-55-6980",NA
"55","TCGA-44-3398-11B-01R-1758-07","TCGA-44-3398",NA
"56","TCGA-55-6975-11A-01R-1949-07","TCGA-55-6975",NA
"57","TCGA-44-6776-11A-01R-1858-07","TCGA-44-6776",NA
"58","TCGA-38-4632-11A-01R-1755-07","TCGA-38-4632",NA
"59","TCGA-49-4512-11A-01R-1858-07","TCGA-49-4512",NA
