"","TCGA_barcode","TCGA_submitterID","Match_id"
"60","TCGA-21-1076-01A-01R-0692-07","TCGA-21-1076",1
"318","TCGA-21-1076-01A-02R-0692-07","TCGA-21-1076",1
"1","TCGA-66-2786-01A-01R-0851-07","TCGA-66-2786",NA
"2","TCGA-68-8250-01A-11R-2296-07","TCGA-68-8250",NA
"3","TCGA-22-5471-01A-01R-1635-07","TCGA-22-5471",NA
"4","TCGA-56-8083-01A-11R-2247-07","TCGA-56-8083",NA
"5","TCGA-60-2704-01A-11R-2045-07","TCGA-60-2704",NA
"6","TCGA-33-4589-01A-01R-1443-07","TCGA-33-4589",NA
"7","TCGA-21-1070-01A-01R-0692-07","TCGA-21-1070",NA
"8","TCGA-85-A512-01A-11R-A26W-07","TCGA-85-A512",NA
"9","TCGA-37-4129-01A-01R-1100-07","TCGA-37-4129",NA
"10","TCGA-66-2753-01A-01R-0980-07","TCGA-66-2753",NA
"11","TCGA-63-A5MR-01A-31R-A27Q-07","TCGA-63-A5MR",NA
"12","TCGA-85-8287-01A-11R-2296-07","TCGA-85-8287",NA
"13","TCGA-66-2789-01A-01R-0980-07","TCGA-66-2789",NA
"14","TCGA-MF-A522-01A-11R-A262-07","TCGA-MF-A522",NA
"15","TCGA-39-5035-01A-01R-1443-07","TCGA-39-5035",NA
"16","TCGA-22-5483-01A-01R-1820-07","TCGA-22-5483",NA
"17","TCGA-18-5595-01A-01R-1635-07","TCGA-18-5595",NA
"18","TCGA-37-4132-01A-01R-1100-07","TCGA-37-4132",NA
"19","TCGA-37-A5EN-01A-21R-A26W-07","TCGA-37-A5EN",NA
"20","TCGA-77-8143-01A-11R-2247-07","TCGA-77-8143",NA
"21","TCGA-77-7463-01A-11R-2045-07","TCGA-77-7463",NA
"22","TCGA-66-2767-01A-01R-0851-07","TCGA-66-2767",NA
"23","TCGA-77-8146-01A-11R-2247-07","TCGA-77-8146",NA
"24","TCGA-33-A4WN-01A-11R-A262-07","TCGA-33-A4WN",NA
"25","TCGA-63-A5MV-01A-21R-A26W-07","TCGA-63-A5MV",NA
"26","TCGA-39-5029-01A-01R-1443-07","TCGA-39-5029",NA
"27","TCGA-66-2794-01A-01R-1201-07","TCGA-66-2794",NA
"28","TCGA-22-4599-01A-01R-1443-07","TCGA-22-4599",NA
"29","TCGA-98-A53A-01A-11R-A262-07","TCGA-98-A53A",NA
"30","TCGA-85-A53L-01A-21R-A26W-07","TCGA-85-A53L",NA
"31","TCGA-33-4583-01A-01R-1443-07","TCGA-33-4583",NA
