"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-DO-A1JZ-01A-11R-A13Y-07","TCGA-DO-A1JZ",NA
"2","TCGA-BJ-A45F-01A-12R-A23W-07","TCGA-BJ-A45F",NA
"3","TCGA-L6-A4EP-01A-11R-A250-07","TCGA-L6-A4EP",NA
"4","TCGA-ET-A3BT-01A-11R-A19O-07","TCGA-ET-A3BT",NA
"5","TCGA-KS-A4IC-01A-11R-A250-07","TCGA-KS-A4IC",NA
"6","TCGA-DJ-A3V7-01A-11R-A23N-07","TCGA-DJ-A3V7",NA
"7","TCGA-DJ-A13V-01A-11R-A10U-07","TCGA-DJ-A13V",NA
"8","TCGA-BJ-A0ZF-01A-11R-A10U-07","TCGA-BJ-A0ZF",NA
"9","TCGA-EM-A4FK-01A-11R-A250-07","TCGA-EM-A4FK",NA
"10","TCGA-ET-A39K-01A-11R-A19O-07","TCGA-ET-A39K",NA
"11","TCGA-IM-A3ED-01A-11R-A206-07","TCGA-IM-A3ED",NA
"12","TCGA-FK-A3SD-01A-11R-A22L-07","TCGA-FK-A3SD",NA
"13","TCGA-BJ-A45E-01A-11R-A32Y-07","TCGA-BJ-A45E",NA
"14","TCGA-DO-A2HM-01B-11R-A22L-07","TCGA-DO-A2HM",NA
"15","TCGA-E8-A436-01A-12R-A23W-07","TCGA-E8-A436",NA
"16","TCGA-EM-A2CU-01A-12R-A180-07","TCGA-EM-A2CU",NA
"17","TCGA-EL-A3T2-01A-11R-A22L-07","TCGA-EL-A3T2",NA
"18","TCGA-EL-A3MZ-01A-11R-A21D-07","TCGA-EL-A3MZ",NA
"19","TCGA-EL-A3GS-01A-11R-A20F-07","TCGA-EL-A3GS",NA
"20","TCGA-EM-A1CV-01A-11R-A13Y-07","TCGA-EM-A1CV",NA
"21","TCGA-DJ-A2PQ-01A-11R-A18C-07","TCGA-DJ-A2PQ",NA
"22","TCGA-FE-A3PA-01A-12R-A220-07","TCGA-FE-A3PA",NA
"23","TCGA-KS-A41L-01A-11R-A23N-07","TCGA-KS-A41L",NA
"24","TCGA-EM-A1YC-01A-11R-A14Y-07","TCGA-EM-A1YC",NA
"25","TCGA-DE-A0Y2-01A-11R-A10U-07","TCGA-DE-A0Y2",NA
"26","TCGA-MK-A4N6-01A-11R-A250-07","TCGA-MK-A4N6",NA
"27","TCGA-BJ-A0Z2-01A-11R-A10U-07","TCGA-BJ-A0Z2",NA
"28","TCGA-EM-A3OA-01A-11R-A220-07","TCGA-EM-A3OA",NA
"29","TCGA-FY-A40M-01A-11R-A23N-07","TCGA-FY-A40M",NA
"30","TCGA-E8-A3X7-01A-11R-A22U-07","TCGA-E8-A3X7",NA
"31","TCGA-BJ-A0Z0-01A-11R-A10U-07","TCGA-BJ-A0Z0",NA
"32","TCGA-EL-A3H3-01A-11R-A206-07","TCGA-EL-A3H3",NA
"33","TCGA-EL-A3GR-01A-21R-A206-07","TCGA-EL-A3GR",NA
"34","TCGA-EM-A4FR-01A-11R-A250-07","TCGA-EM-A4FR",NA
"35","TCGA-EL-A3GW-01A-11R-A206-07","TCGA-EL-A3GW",NA
"36","TCGA-EL-A3N3-01A-11R-A20F-07","TCGA-EL-A3N3",NA
"37","TCGA-DJ-A2PS-01A-11R-A18C-07","TCGA-DJ-A2PS",NA
"38","TCGA-DJ-A1QD-01A-11R-A14Y-07","TCGA-DJ-A1QD",NA
"39","TCGA-BJ-A290-01A-11R-A180-07","TCGA-BJ-A290",NA
"40","TCGA-BJ-A45C-01A-11R-A23W-07","TCGA-BJ-A45C",NA
"41","TCGA-EL-A3CU-01A-11R-A19O-07","TCGA-EL-A3CU",NA
"42","TCGA-J8-A4HW-01A-11R-A250-07","TCGA-J8-A4HW",NA
"43","TCGA-ET-A2N0-01A-11R-A18C-07","TCGA-ET-A2N0",NA
"44","TCGA-J8-A3YF-01A-12R-A23N-07","TCGA-J8-A3YF",NA
"45","TCGA-BJ-A3PT-01A-12R-A220-07","TCGA-BJ-A3PT",NA
"46","TCGA-EL-A3ZG-01A-11R-A23N-07","TCGA-EL-A3ZG",NA
"47","TCGA-EM-A3FK-01A-11R-A21D-07","TCGA-EM-A3FK",NA
"48","TCGA-EL-A3GU-01A-11R-A21D-07","TCGA-EL-A3GU",NA
"49","TCGA-H2-A26U-01A-11R-A16R-07","TCGA-H2-A26U",NA
"50","TCGA-EL-A3CM-01A-11R-A19O-07","TCGA-EL-A3CM",NA
"51","TCGA-DJ-A3VF-01A-11R-A23N-07","TCGA-DJ-A3VF",NA
"52","TCGA-EM-A4FF-01A-11R-A250-07","TCGA-EM-A4FF",NA
"53","TCGA-DJ-A1QF-01A-12R-A14Y-07","TCGA-DJ-A1QF",NA
"54","TCGA-FY-A4B4-01A-11R-A23W-07","TCGA-FY-A4B4",NA
"55","TCGA-DJ-A3VG-01A-11R-A23N-07","TCGA-DJ-A3VG",NA
"56","TCGA-KS-A4ID-01A-11R-A250-07","TCGA-KS-A4ID",NA
"57","TCGA-DJ-A3V9-01A-11R-A23N-07","TCGA-DJ-A3V9",NA
"58","TCGA-EM-A1CT-01A-11R-A13Y-07","TCGA-EM-A1CT",NA
"59","TCGA-ET-A39N-01A-11R-A19O-07","TCGA-ET-A39N",NA
"60","TCGA-EM-A2P2-01A-11R-A206-07","TCGA-EM-A2P2",NA
"61","TCGA-FE-A235-01A-11R-A16R-07","TCGA-FE-A235",NA
"62","TCGA-EM-A4FV-01A-11R-A250-07","TCGA-EM-A4FV",NA
"63","TCGA-EM-A22L-01A-11R-A180-07","TCGA-EM-A22L",NA
"64","TCGA-EM-A4G1-01A-11R-A250-07","TCGA-EM-A4G1",NA
"65","TCGA-DJ-A3UX-01A-11R-A22L-07","TCGA-DJ-A3UX",NA
"66","TCGA-E8-A438-01A-11R-A23W-07","TCGA-E8-A438",NA
"67","TCGA-BJ-A45I-01A-11R-A23W-07","TCGA-BJ-A45I",NA
"68","TCGA-E8-A44K-01A-21R-A23W-07","TCGA-E8-A44K",NA
"69","TCGA-EM-A4FQ-01A-11R-A250-07","TCGA-EM-A4FQ",NA
"70","TCGA-DJ-A2QA-01A-11R-A18C-07","TCGA-DJ-A2QA",NA
"71","TCGA-FY-A3NN-01A-11R-A21D-07","TCGA-FY-A3NN",NA
"72","TCGA-FY-A3WA-01A-11R-A22L-07","TCGA-FY-A3WA",NA
"73","TCGA-EL-A4JZ-01A-11R-A250-07","TCGA-EL-A4JZ",NA
"74","TCGA-E8-A2JQ-01A-11R-A180-07","TCGA-E8-A2JQ",NA
"75","TCGA-ET-A25R-01A-11R-A16R-07","TCGA-ET-A25R",NA
"76","TCGA-EL-A3TB-01A-11R-A22L-07","TCGA-EL-A3TB",NA
"77","TCGA-EL-A4JW-01A-11R-A250-07","TCGA-EL-A4JW",NA
"78","TCGA-EM-A3O8-01A-11R-A220-07","TCGA-EM-A3O8",NA
"79","TCGA-FE-A230-01A-11R-A14Y-07","TCGA-FE-A230",NA
"80","TCGA-FE-A234-01A-11R-A14Y-07","TCGA-FE-A234",NA
"81","TCGA-IM-A4EB-01A-11R-A250-07","TCGA-IM-A4EB",NA
"82","TCGA-KS-A4I7-01A-11R-A250-07","TCGA-KS-A4I7",NA
"83","TCGA-DO-A1K0-01A-11R-A13Y-07","TCGA-DO-A1K0",NA
"84","TCGA-KS-A4I5-01A-11R-A250-07","TCGA-KS-A4I5",NA
"85","TCGA-KS-A4I9-01A-11R-A250-07","TCGA-KS-A4I9",NA
"86","TCGA-EL-A3T9-01A-21R-A22L-07","TCGA-EL-A3T9",NA
