"","TCGA_barcode","TCGA_submitterID","Match_id"
"32","TCGA-HC-8265-01B-04R-2302-07","TCGA-HC-8265",1
"43","TCGA-HC-8265-01A-11R-2263-07","TCGA-HC-8265",1
"259","TCGA-HC-8258-01A-11R-2263-07","TCGA-HC-8258",3
"268","TCGA-HC-8258-01B-05R-2302-07","TCGA-HC-8258",3
"471","TCGA-HC-7740-01B-04R-2302-07","TCGA-HC-7740",5
"491","TCGA-HC-7740-01A-11R-2118-07","TCGA-HC-7740",5
"1","TCGA-J4-A83M-01A-11R-A352-07","TCGA-J4-A83M",NA
"2","TCGA-XK-AAJ3-01A-11R-A41O-07","TCGA-XK-AAJ3",NA
"3","TCGA-G9-6385-01A-11R-1789-07","TCGA-G9-6385",NA
"4","TCGA-EJ-5517-01A-01R-1580-07","TCGA-EJ-5517",NA
"5","TCGA-EJ-5498-01A-01R-1580-07","TCGA-EJ-5498",NA
"6","TCGA-EJ-5501-01A-01R-1580-07","TCGA-EJ-5501",NA
"7","TCGA-KK-A7B2-01A-12R-A32O-07","TCGA-KK-A7B2",NA
"8","TCGA-2A-A8W1-01A-11R-A37L-07","TCGA-2A-A8W1",NA
"9","TCGA-KK-A7AZ-01A-12R-A32O-07","TCGA-KK-A7AZ",NA
"10","TCGA-EJ-7321-01A-31R-2263-07","TCGA-EJ-7321",NA
"11","TCGA-J4-A83L-01A-11R-A352-07","TCGA-J4-A83L",NA
"12","TCGA-HC-7818-01A-11R-2118-07","TCGA-HC-7818",NA
"13","TCGA-YL-A8SQ-01B-11R-A37L-07","TCGA-YL-A8SQ",NA
"14","TCGA-HC-A8D0-01A-11R-A36G-07","TCGA-HC-A8D0",NA
"15","TCGA-ZG-A9L1-01A-11R-A41O-07","TCGA-ZG-A9L1",NA
"16","TCGA-EJ-8470-01A-11R-2403-07","TCGA-EJ-8470",NA
"17","TCGA-QU-A6IO-01A-11R-A31N-07","TCGA-QU-A6IO",NA
"18","TCGA-ZG-A9LS-01A-12R-A41O-07","TCGA-ZG-A9LS",NA
"19","TCGA-EJ-A46G-01A-31R-A26U-07","TCGA-EJ-A46G",NA
"20","TCGA-HC-A8D1-01A-11R-A36G-07","TCGA-HC-A8D1",NA
"21","TCGA-EJ-A7NM-01A-21R-A33R-07","TCGA-EJ-A7NM",NA
"22","TCGA-HC-A632-01A-11R-A29R-07","TCGA-HC-A632",NA
"23","TCGA-FC-7961-01A-11R-A29R-07","TCGA-FC-7961",NA
"24","TCGA-J4-A83J-01A-11R-A36G-07","TCGA-J4-A83J",NA
"25","TCGA-VN-A88P-01A-11R-A352-07","TCGA-VN-A88P",NA
"26","TCGA-EJ-5503-01A-01R-1580-07","TCGA-EJ-5503",NA
"27","TCGA-G9-7519-01A-11R-2263-07","TCGA-G9-7519",NA
"28","TCGA-J4-A67O-01A-11R-A30B-07","TCGA-J4-A67O",NA
"29","TCGA-XK-AAIW-01A-11R-A41O-07","TCGA-XK-AAIW",NA
"30","TCGA-Y6-A8TL-01A-21R-A37L-07","TCGA-Y6-A8TL",NA
"31","TCGA-XK-AAJA-01A-11R-A41O-07","TCGA-XK-AAJA",NA
"33","TCGA-M7-A71Y-01A-22R-A32O-07","TCGA-M7-A71Y",NA
"34","TCGA-CH-5768-01A-11R-1580-07","TCGA-CH-5768",NA
"35","TCGA-EJ-7783-01A-11R-2118-07","TCGA-EJ-7783",NA
"36","TCGA-VN-A88Q-01A-11R-A352-07","TCGA-VN-A88Q",NA
"37","TCGA-EJ-A8FU-01A-11R-A36G-07","TCGA-EJ-A8FU",NA
"38","TCGA-XQ-A8TA-01A-11R-A36G-07","TCGA-XQ-A8TA",NA
"39","TCGA-HC-8262-01A-11R-2263-07","TCGA-HC-8262",NA
"40","TCGA-HC-7744-01A-11R-2118-07","TCGA-HC-7744",NA
"41","TCGA-KK-A6E4-01A-11R-A30B-07","TCGA-KK-A6E4",NA
"42","TCGA-ZG-A9LM-01A-11R-A41O-07","TCGA-ZG-A9LM",NA
"44","TCGA-HC-A48F-01A-11R-A250-07","TCGA-HC-A48F",NA
"45","TCGA-V1-A8MG-01A-11R-A36G-07","TCGA-V1-A8MG",NA
"46","TCGA-ZG-A9NI-01A-11R-A41O-07","TCGA-ZG-A9NI",NA
"47","TCGA-EJ-5530-01A-01R-1580-07","TCGA-EJ-5530",NA
"48","TCGA-J4-A67Q-01A-21R-A30B-07","TCGA-J4-A67Q",NA
"49","TCGA-HC-A6HX-01A-11R-A31N-07","TCGA-HC-A6HX",NA
"50","TCGA-YL-A9WI-01A-11R-A37L-07","TCGA-YL-A9WI",NA
"51","TCGA-EJ-A65B-01A-12R-A30B-07","TCGA-EJ-A65B",NA
"52","TCGA-G9-7509-01A-11R-A41O-07","TCGA-G9-7509",NA
"53","TCGA-J4-A67R-01A-21R-A30B-07","TCGA-J4-A67R",NA
"54","TCGA-EJ-5527-01A-01R-1580-07","TCGA-EJ-5527",NA
"55","TCGA-HC-7742-01A-11R-2118-07","TCGA-HC-7742",NA
"56","TCGA-HC-8266-01A-11R-2263-07","TCGA-HC-8266",NA
"57","TCGA-G9-7522-01A-11R-2263-07","TCGA-G9-7522",NA
"58","TCGA-KK-A8IM-01A-11R-A36G-07","TCGA-KK-A8IM",NA
"59","TCGA-J4-A6G3-01A-11R-A311-07","TCGA-J4-A6G3",NA
"60","TCGA-EJ-7793-01A-31R-2263-07","TCGA-EJ-7793",NA
"61","TCGA-G9-6363-01A-21R-1789-07","TCGA-G9-6363",NA
"62","TCGA-HC-7078-01A-11R-2118-07","TCGA-HC-7078",NA
"63","TCGA-HC-7232-01A-11R-2118-07","TCGA-HC-7232",NA
"64","TCGA-VP-A87H-01A-11R-A352-07","TCGA-VP-A87H",NA
"65","TCGA-HC-A76W-01A-11R-A33R-07","TCGA-HC-A76W",NA
"66","TCGA-CH-5771-01A-21R-1580-07","TCGA-CH-5771",NA
"67","TCGA-VP-A87C-01A-11R-A352-07","TCGA-VP-A87C",NA
"68","TCGA-G9-6343-01A-21R-1965-07","TCGA-G9-6343",NA
"69","TCGA-V1-A9O5-01A-11R-A41O-07","TCGA-V1-A9O5",NA
"70","TCGA-J4-A6G1-01A-11R-A311-07","TCGA-J4-A6G1",NA
"71","TCGA-VP-A87K-01A-11R-A352-07","TCGA-VP-A87K",NA
"72","TCGA-CH-5788-01A-11R-1580-07","TCGA-CH-5788",NA
