"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-S8-A6BV-01A-21R-A31P-31","TCGA-S8-A6BV",NA
"2","TCGA-IG-A8O2-01A-11R-A36D-31","TCGA-IG-A8O2",NA
"3","TCGA-L5-A88V-01A-11R-A354-31","TCGA-L5-A88V",NA
"4","TCGA-V5-AASV-01A-11R-A38D-31","TCGA-V5-AASV",NA
"5","TCGA-VR-AA4D-01A-11R-A37I-31","TCGA-VR-AA4D",NA
"6","TCGA-2H-A9GN-01A-11R-A37I-31","TCGA-2H-A9GN",NA
"7","TCGA-V5-AASW-01A-11R-A406-31","TCGA-V5-AASW",NA
"8","TCGA-2H-A9GM-01A-11R-A37I-31","TCGA-2H-A9GM",NA
"9","TCGA-R6-A6DQ-01B-11R-A31P-31","TCGA-R6-A6DQ",NA
"10","TCGA-LN-A8HZ-01A-11R-A36D-31","TCGA-LN-A8HZ",NA
"11","TCGA-LN-A4A4-01A-11R-A260-31","TCGA-LN-A4A4",NA
"12","TCGA-L5-A8NW-01A-11R-A37I-31","TCGA-L5-A8NW",NA
"13","TCGA-LN-A4A8-01A-32R-A260-31","TCGA-LN-A4A8",NA
"14","TCGA-IG-A4QS-01A-11R-A260-31","TCGA-IG-A4QS",NA
"15","TCGA-R6-A8W8-01B-11R-A37I-31","TCGA-R6-A8W8",NA
"16","TCGA-IG-A51D-01A-11R-A36D-31","TCGA-IG-A51D",NA
"17","TCGA-L5-A43E-01A-11R-A24K-31","TCGA-L5-A43E",NA
"18","TCGA-JY-A6FD-01A-11R-A336-31","TCGA-JY-A6FD",NA
"19","TCGA-IG-A97I-01A-11R-A38D-31","TCGA-IG-A97I",NA
"20","TCGA-L5-A4OO-01A-11R-A260-31","TCGA-L5-A4OO",NA
"21","TCGA-Z6-AAPN-01A-11R-A406-31","TCGA-Z6-AAPN",NA
"22","TCGA-L5-A4OS-01A-11R-A28J-31","TCGA-L5-A4OS",NA
"23","TCGA-LN-A9FO-01A-11R-A38D-31","TCGA-LN-A9FO",NA
"24","TCGA-JY-A938-01A-11R-A37I-31","TCGA-JY-A938",NA
"25","TCGA-2H-A9GH-01A-11R-A37I-31","TCGA-2H-A9GH",NA
"26","TCGA-R6-A6XG-01B-11R-A336-31","TCGA-R6-A6XG",NA
"27","TCGA-L5-A4OH-01A-11R-A260-31","TCGA-L5-A4OH",NA
"28","TCGA-RE-A7BO-01A-11R-A336-31","TCGA-RE-A7BO",NA
"29","TCGA-LN-A49S-01A-11R-A24K-31","TCGA-LN-A49S",NA
"30","TCGA-VR-A8EW-01A-11R-A36D-31","TCGA-VR-A8EW",NA
"31","TCGA-LN-A4A9-01A-11R-A28J-31","TCGA-LN-A4A9",NA
"32","TCGA-R6-A8WC-01A-11R-A37I-31","TCGA-R6-A8WC",NA
"33","TCGA-VR-A8EU-01A-11R-A36D-31","TCGA-VR-A8EU",NA
"34","TCGA-2H-A9GO-01A-11R-A37I-31","TCGA-2H-A9GO",NA
"35","TCGA-L5-A891-01A-11R-A36D-31","TCGA-L5-A891",NA
"36","TCGA-VR-A8EX-01A-11R-A36D-31","TCGA-VR-A8EX",NA
"37","TCGA-IG-A3YB-01A-11R-A36D-31","TCGA-IG-A3YB",NA
"38","TCGA-R6-A8W5-01B-11R-A37I-31","TCGA-R6-A8W5",NA
"39","TCGA-L7-A6VZ-01A-12R-A336-31","TCGA-L7-A6VZ",NA
"40","TCGA-LN-A49X-01A-31R-A260-31","TCGA-LN-A49X",NA
"41","TCGA-IG-A5S3-01A-11R-A28J-31","TCGA-IG-A5S3",NA
"42","TCGA-L5-A8NV-01A-11R-A37I-31","TCGA-L5-A8NV",NA
"43","TCGA-IG-A3I8-01A-11R-A24K-31","TCGA-IG-A3I8",NA
"44","TCGA-L5-A8NG-01A-11R-A37I-31","TCGA-L5-A8NG",NA
"45","TCGA-R6-A6KZ-01A-11R-A31P-31","TCGA-R6-A6KZ",NA
"46","TCGA-VR-A8Q7-01A-11R-A37I-31","TCGA-VR-A8Q7",NA
"47","TCGA-LN-A49W-01A-11R-A260-31","TCGA-LN-A49W",NA
"48","TCGA-R6-A6DN-01B-11R-A31P-31","TCGA-R6-A6DN",NA
"49","TCGA-L5-A893-01A-11R-A36D-31","TCGA-L5-A893",NA
"50","TCGA-L5-A4OJ-01A-11R-A260-31","TCGA-L5-A4OJ",NA
"51","TCGA-V5-A7RE-01A-11R-A354-31","TCGA-V5-A7RE",NA
"52","TCGA-L5-A8NR-01A-11R-A37I-31","TCGA-L5-A8NR",NA
"53","TCGA-IG-A3YC-01A-11R-A24K-31","TCGA-IG-A3YC",NA
"54","TCGA-LN-A49U-01A-31R-A260-31","TCGA-LN-A49U",NA
"55","TCGA-ZR-A9CJ-01B-11R-A38D-31","TCGA-ZR-A9CJ",NA
"56","TCGA-S8-A6BW-01A-11R-A31P-31","TCGA-S8-A6BW",NA
"57","TCGA-LN-A4A3-01A-11R-A260-31","TCGA-LN-A4A3",NA
"58","TCGA-R6-A6Y0-01B-11R-A336-31","TCGA-R6-A6Y0",NA
"59","TCGA-LN-A4A5-01A-21R-A260-31","TCGA-LN-A4A5",NA
"60","TCGA-V5-AASX-01A-11R-A38D-31","TCGA-V5-AASX",NA
"61","TCGA-L5-A4OG-01A-11R-A260-31","TCGA-L5-A4OG",NA
"62","TCGA-L5-A88S-01A-11R-A36D-31","TCGA-L5-A88S",NA
"63","TCGA-LN-A7HX-01A-11R-A336-31","TCGA-LN-A7HX",NA
"64","TCGA-IG-A5B8-01A-11R-A28J-31","TCGA-IG-A5B8",NA
"65","TCGA-JY-A6FH-01A-11R-A336-31","TCGA-JY-A6FH",NA
"66","TCGA-2H-A9GR-01A-12R-A37I-31","TCGA-2H-A9GR",NA
"67","TCGA-IG-A97H-01A-11R-A38D-31","TCGA-IG-A97H",NA
"68","TCGA-LN-A5U6-01A-11R-A28J-31","TCGA-LN-A5U6",NA
"69","TCGA-JY-A93C-01A-11R-A38D-31","TCGA-JY-A93C",NA
"70","TCGA-L5-A8NJ-01A-11R-A36D-31","TCGA-L5-A8NJ",NA
"71","TCGA-L5-A8NH-01A-11R-A37I-31","TCGA-L5-A8NH",NA
"72","TCGA-L5-A8NM-01A-11R-A37I-31","TCGA-L5-A8NM",NA
"73","TCGA-2H-A9GF-01A-11R-A37I-31","TCGA-2H-A9GF",NA
"74","TCGA-Q9-A6FW-01A-31R-A31P-31","TCGA-Q9-A6FW",NA
"75","TCGA-2H-A9GL-01A-12R-A37I-31","TCGA-2H-A9GL",NA
"76","TCGA-IG-A7DP-01A-31R-A336-31","TCGA-IG-A7DP",NA
"77","TCGA-LN-A4MQ-01A-11R-A28J-31","TCGA-LN-A4MQ",NA
"78","TCGA-LN-A8I0-01A-11R-A36D-31","TCGA-LN-A8I0",NA
"79","TCGA-JY-A93F-01A-21R-A37I-31","TCGA-JY-A93F",NA
"80","TCGA-IG-A6QS-01A-12R-A336-31","TCGA-IG-A6QS",NA
"81","TCGA-Z6-A9VB-01A-21R-A37I-31","TCGA-Z6-A9VB",NA
"82","TCGA-L5-A8NL-01A-12R-A37I-31","TCGA-L5-A8NL",NA
"83","TCGA-JY-A93D-01A-11R-A38D-31","TCGA-JY-A93D",NA
"84","TCGA-LN-A49M-01A-21R-A260-31","TCGA-LN-A49M",NA
"85","TCGA-LN-A49Y-01A-11R-A260-31","TCGA-LN-A49Y",NA
"86","TCGA-KH-A6WC-01A-11R-A336-31","TCGA-KH-A6WC",NA
"87","TCGA-L5-A4OE-01A-11R-A260-31","TCGA-L5-A4OE",NA
"88","TCGA-L5-A4ON-01A-11R-A260-31","TCGA-L5-A4ON",NA
"89","TCGA-L5-A8NE-01A-11R-A37I-31","TCGA-L5-A8NE",NA
"90","TCGA-L5-A8NI-01A-11R-A37I-31","TCGA-L5-A8NI",NA
"91","TCGA-LN-A5U7-01A-11R-A31P-31","TCGA-LN-A5U7",NA
"92","TCGA-L5-A4OM-01A-11R-A260-31","TCGA-L5-A4OM",NA
"93","TCGA-VR-A8ER-01A-11R-A36D-31","TCGA-VR-A8ER",NA
"94","TCGA-L5-A4OI-01A-11R-A36D-31","TCGA-L5-A4OI",NA
"95","TCGA-V5-A7RB-01A-11R-A354-31","TCGA-V5-A7RB",NA
"96","TCGA-LN-A7HY-01A-12R-A354-31","TCGA-LN-A7HY",NA
"97","TCGA-LN-A7HV-01A-21R-A354-31","TCGA-LN-A7HV",NA
"98","TCGA-LN-A49O-01A-11R-A24K-31","TCGA-LN-A49O",NA
"99","TCGA-R6-A8WG-01A-11R-A37I-31","TCGA-R6-A8WG",NA
"100","TCGA-LN-A7HW-01A-22R-A354-31","TCGA-LN-A7HW",NA
"101","TCGA-JY-A6FE-01A-11R-A336-31","TCGA-JY-A6FE",NA
