"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-W5-AA30-11A-11R-A41I-07","TCGA-W5-AA30",NA
"2","TCGA-W5-AA2X-11A-11R-A41I-07","TCGA-W5-AA2X",NA
"3","TCGA-W5-AA2U-11A-11R-A41I-07","TCGA-W5-AA2U",NA
"4","TCGA-W5-AA2Q-11A-11R-A41I-07","TCGA-W5-AA2Q",NA
"5","TCGA-W5-AA34-11A-11R-A41I-07","TCGA-W5-AA34",NA
"6","TCGA-W5-AA2I-11A-11R-A41I-07","TCGA-W5-AA2I",NA
"7","TCGA-ZU-A8S4-11A-11R-A41I-07","TCGA-ZU-A8S4",NA
"8","TCGA-W5-AA2R-11A-11R-A41I-07","TCGA-W5-AA2R",NA
"9","TCGA-W5-AA31-11A-11R-A41I-07","TCGA-W5-AA31",NA
