"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-EM-A3ST-11A-11R-A22U-07","TCGA-EM-A3ST",NA
"2","TCGA-BJ-A2NA-11A-11R-A19O-07","TCGA-BJ-A2NA",NA
"3","TCGA-H2-A2K9-11A-11R-A180-07","TCGA-H2-A2K9",NA
"4","TCGA-EL-A3N3-11A-11R-A20F-07","TCGA-EL-A3N3",NA
"5","TCGA-EL-A3ZO-11A-12R-A23N-07","TCGA-EL-A3ZO",NA
"6","TCGA-EL-A3ZG-11A-13R-A23N-07","TCGA-EL-A3ZG",NA
"7","TCGA-KS-A41L-11A-11R-A23N-07","TCGA-KS-A41L",NA
"8","TCGA-EM-A1CT-11A-11R-A13Y-07","TCGA-EM-A1CT",NA
"9","TCGA-EL-A3GZ-11A-11R-A20F-07","TCGA-EL-A3GZ",NA
"10","TCGA-KS-A41I-11A-11R-A23N-07","TCGA-KS-A41I",NA
"11","TCGA-EL-A3ZK-11A-11R-A23N-07","TCGA-EL-A3ZK",NA
"12","TCGA-BJ-A28R-11A-11R-A16R-07","TCGA-BJ-A28R",NA
"13","TCGA-EM-A1YC-11A-11R-A14Y-07","TCGA-EM-A1YC",NA
"14","TCGA-BJ-A28X-11A-11R-A22L-07","TCGA-BJ-A28X",NA
"15","TCGA-EL-A3T8-11A-11R-A22L-07","TCGA-EL-A3T8",NA
"16","TCGA-ET-A3DW-11A-11R-A19O-07","TCGA-ET-A3DW",NA
"17","TCGA-EL-A3T7-11A-21R-A22L-07","TCGA-EL-A3T7",NA
"18","TCGA-EM-A1CW-11A-12R-A13Y-07","TCGA-EM-A1CW",NA
"19","TCGA-EL-A3H7-11A-11R-A21D-07","TCGA-EL-A3H7",NA
"20","TCGA-BJ-A3PU-11A-11R-A220-07","TCGA-BJ-A3PU",NA
"21","TCGA-EM-A1CV-11A-11R-A13Y-07","TCGA-EM-A1CV",NA
"22","TCGA-EL-A3ZP-11A-11R-A23N-07","TCGA-EL-A3ZP",NA
"23","TCGA-EL-A3T1-11A-11R-A22L-07","TCGA-EL-A3T1",NA
"24","TCGA-EL-A3MW-11A-11R-A20F-07","TCGA-EL-A3MW",NA
"25","TCGA-BJ-A2N7-11A-11R-A18C-07","TCGA-BJ-A2N7",NA
"26","TCGA-EL-A3MX-11A-11R-A21D-07","TCGA-EL-A3MX",NA
"27","TCGA-BJ-A2N8-11A-11R-A18C-07","TCGA-BJ-A2N8",NA
"28","TCGA-ET-A3DP-11A-22R-A21D-07","TCGA-ET-A3DP",NA
"29","TCGA-EL-A3ZR-11A-11R-A23N-07","TCGA-EL-A3ZR",NA
"30","TCGA-BJ-A290-11A-11R-A180-07","TCGA-BJ-A290",NA
"31","TCGA-FY-A3TY-11A-12R-A22U-07","TCGA-FY-A3TY",NA
"32","TCGA-EL-A3N2-11A-11R-A20F-07","TCGA-EL-A3N2",NA
"33","TCGA-EL-A3T3-11A-11R-A22L-07","TCGA-EL-A3T3",NA
"34","TCGA-EL-A3TA-11A-12R-A22L-07","TCGA-EL-A3TA",NA
"35","TCGA-EL-A3H1-11A-11R-A21D-07","TCGA-EL-A3H1",NA
"36","TCGA-EL-A3ZQ-11A-11R-A23N-07","TCGA-EL-A3ZQ",NA
"37","TCGA-GE-A2C6-11A-11R-A16R-07","TCGA-GE-A2C6",NA
"38","TCGA-EL-A3ZS-11A-11R-A23N-07","TCGA-EL-A3ZS",NA
"39","TCGA-EL-A3TB-11A-11R-A22L-07","TCGA-EL-A3TB",NA
"40","TCGA-BJ-A2N9-11A-11R-A18C-07","TCGA-BJ-A2N9",NA
"41","TCGA-EL-A3ZT-11A-13R-A23N-07","TCGA-EL-A3ZT",NA
"42","TCGA-EL-A3ZM-11A-12R-A23N-07","TCGA-EL-A3ZM",NA
"43","TCGA-EL-A3ZH-11A-11R-A23N-07","TCGA-EL-A3ZH",NA
"44","TCGA-BJ-A3PR-11A-11R-A220-07","TCGA-BJ-A3PR",NA
"45","TCGA-EM-A1CS-11A-21R-A13Y-07","TCGA-EM-A1CS",NA
"46","TCGA-ET-A2MX-11C-11R-A23N-07","TCGA-ET-A2MX",NA
"47","TCGA-KS-A41J-11A-12R-A23N-07","TCGA-KS-A41J",NA
"48","TCGA-EL-A3ZL-11A-11R-A23N-07","TCGA-EL-A3ZL",NA
"49","TCGA-E8-A2JQ-11A-11R-A180-07","TCGA-E8-A2JQ",NA
"50","TCGA-DO-A1JZ-11A-11R-A13Y-07","TCGA-DO-A1JZ",NA
"51","TCGA-ET-A2N5-11B-11R-A18C-07","TCGA-ET-A2N5",NA
"52","TCGA-EL-A3T0-11A-12R-A22L-07","TCGA-EL-A3T0",NA
"53","TCGA-EL-A3T2-11A-11R-A22L-07","TCGA-EL-A3T2",NA
"54","TCGA-EL-A3MY-11A-12R-A21D-07","TCGA-EL-A3MY",NA
"55","TCGA-EL-A3T6-11A-11R-A220-07","TCGA-EL-A3T6",NA
"56","TCGA-EL-A3H2-11A-11R-A20F-07","TCGA-EL-A3H2",NA
"57","TCGA-BJ-A28W-11A-11R-A32Y-07","TCGA-BJ-A28W",NA
"58","TCGA-EM-A1CU-11A-11R-A13Y-07","TCGA-EM-A1CU",NA
