"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-CV-A45W-01A-11R-A24Z-07","TCGA-CV-A45W",NA
"2","TCGA-CR-7388-01A-11R-2016-07","TCGA-CR-7388",NA
"3","TCGA-CR-7379-01A-11R-2016-07","TCGA-CR-7379",NA
"4","TCGA-CR-7393-01A-11R-2016-07","TCGA-CR-7393",NA
"5","TCGA-P3-A6T2-01A-11R-A34R-07","TCGA-P3-A6T2",NA
"6","TCGA-CN-4737-01A-01R-1436-07","TCGA-CN-4737",NA
"7","TCGA-CV-6960-01A-41R-2016-07","TCGA-CV-6960",NA
"8","TCGA-T3-A92N-01A-11R-A39I-07","TCGA-T3-A92N",NA
"9","TCGA-CV-A6JZ-01A-11R-A31N-07","TCGA-CV-A6JZ",NA
"10","TCGA-CV-7423-01A-11R-2081-07","TCGA-CV-7423",NA
"11","TCGA-CQ-6219-01A-11R-1915-07","TCGA-CQ-6219",NA
"12","TCGA-CV-7430-01A-11R-2132-07","TCGA-CV-7430",NA
"13","TCGA-CV-A45X-01A-21R-A24Z-07","TCGA-CV-A45X",NA
"14","TCGA-CV-6940-01A-11R-1915-07","TCGA-CV-6940",NA
"15","TCGA-CN-5361-01A-01R-1436-07","TCGA-CN-5361",NA
"16","TCGA-CV-5434-01A-01R-1686-07","TCGA-CV-5434",NA
"17","TCGA-BB-8601-01A-11R-2403-07","TCGA-BB-8601",NA
"18","TCGA-CV-A6JD-01A-11R-A31N-07","TCGA-CV-A6JD",NA
"19","TCGA-F7-A50I-01A-11R-A28V-07","TCGA-F7-A50I",NA
"20","TCGA-CN-6989-01A-11R-1915-07","TCGA-CN-6989",NA
"21","TCGA-BA-A6DA-01A-31R-A31N-07","TCGA-BA-A6DA",NA
"22","TCGA-BB-A5HZ-01A-21R-A28V-07","TCGA-BB-A5HZ",NA
"23","TCGA-CQ-A4CE-01A-11R-A266-07","TCGA-CQ-A4CE",NA
"24","TCGA-BA-A6DL-01A-21R-A30B-07","TCGA-BA-A6DL",NA
"25","TCGA-CV-A45V-01A-21R-A24Z-07","TCGA-CV-A45V",NA
"26","TCGA-CV-7568-01A-11R-2232-07","TCGA-CV-7568",NA
"27","TCGA-UF-A7JC-01A-21R-A34R-07","TCGA-UF-A7JC",NA
"28","TCGA-4P-AA8J-01A-11R-A39I-07","TCGA-4P-AA8J",NA
"29","TCGA-QK-A6IJ-01A-11R-A31N-07","TCGA-QK-A6IJ",NA
"30","TCGA-F7-A624-01A-22R-A30B-07","TCGA-F7-A624",NA
"31","TCGA-HD-A633-01A-11R-A28V-07","TCGA-HD-A633",NA
"32","TCGA-CV-7440-01A-11R-2132-07","TCGA-CV-7440",NA
"33","TCGA-CV-A6K1-01A-11R-A31N-07","TCGA-CV-A6K1",NA
"34","TCGA-BA-6873-01A-11R-1873-07","TCGA-BA-6873",NA
"35","TCGA-CV-7410-01A-21R-2081-07","TCGA-CV-7410",NA
"36","TCGA-CV-6934-01A-11R-1915-07","TCGA-CV-6934",NA
"37","TCGA-CV-5971-01A-11R-1686-07","TCGA-CV-5971",NA
"38","TCGA-CR-7399-01A-11R-2016-07","TCGA-CR-7399",NA
"39","TCGA-BA-6872-01A-11R-1873-07","TCGA-BA-6872",NA
"40","TCGA-CV-5444-01A-02R-1514-07","TCGA-CV-5444",NA
"41","TCGA-UF-A7JS-01A-11R-A34R-07","TCGA-UF-A7JS",NA
"42","TCGA-UF-A718-01A-22R-A34R-07","TCGA-UF-A718",NA
"43","TCGA-CR-7394-01A-11R-2016-07","TCGA-CR-7394",NA
"44","TCGA-CV-7421-01A-11R-2081-07","TCGA-CV-7421",NA
"45","TCGA-CV-6003-01A-11R-1686-07","TCGA-CV-6003",NA
"46","TCGA-CR-6473-01A-11R-1873-07","TCGA-CR-6473",NA
"47","TCGA-UF-A719-01A-12R-A34R-07","TCGA-UF-A719",NA
"48","TCGA-P3-A5QE-01A-11R-A28V-07","TCGA-P3-A5QE",NA
"49","TCGA-CN-6022-01A-21R-1686-07","TCGA-CN-6022",NA
"50","TCGA-HD-8634-01A-11R-2403-07","TCGA-HD-8634",NA
"51","TCGA-CN-4725-01A-01R-1436-07","TCGA-CN-4725",NA
"52","TCGA-CV-7178-01A-21R-2016-07","TCGA-CV-7178",NA
"53","TCGA-CV-A45O-01A-21R-A24H-07","TCGA-CV-A45O",NA
"54","TCGA-CV-7428-01A-11R-2132-07","TCGA-CV-7428",NA
"55","TCGA-H7-8501-01A-11R-2403-07","TCGA-H7-8501",NA
"56","TCGA-HD-A6HZ-01A-12R-A31N-07","TCGA-HD-A6HZ",NA
"57","TCGA-C9-A47Z-01A-11R-A24H-07","TCGA-C9-A47Z",NA
"58","TCGA-CV-A6K2-01A-11R-A31N-07","TCGA-CV-A6K2",NA
"59","TCGA-CN-A642-01A-12R-A30B-07","TCGA-CN-A642",NA
"60","TCGA-CV-A463-01A-11R-A266-07","TCGA-CV-A463",NA
"61","TCGA-CQ-A4CB-01A-11R-A24Z-07","TCGA-CQ-A4CB",NA
"62","TCGA-CN-4739-01A-02R-1514-07","TCGA-CN-4739",NA
"63","TCGA-D6-8569-01A-11R-2403-07","TCGA-D6-8569",NA
"64","TCGA-T2-A6X2-01A-12R-A34R-07","TCGA-T2-A6X2",NA
"65","TCGA-CV-A464-01A-11R-A266-07","TCGA-CV-A464",NA
"66","TCGA-CV-5977-01A-11R-1686-07","TCGA-CV-5977",NA
"67","TCGA-CV-6441-01A-11R-1686-07","TCGA-CV-6441",NA
"68","TCGA-HD-7832-01A-11R-2132-07","TCGA-HD-7832",NA
"69","TCGA-F7-7848-01A-11R-2132-07","TCGA-F7-7848",NA
"70","TCGA-CR-7404-01A-11R-2132-07","TCGA-CR-7404",NA
"71","TCGA-CV-7238-01A-11R-2016-07","TCGA-CV-7238",NA
"72","TCGA-IQ-A61I-01A-11R-A30B-07","TCGA-IQ-A61I",NA
"73","TCGA-IQ-7630-01A-11R-2081-07","TCGA-IQ-7630",NA
"74","TCGA-CV-6433-01A-11R-1686-07","TCGA-CV-6433",NA
"75","TCGA-TN-A7HJ-01A-12R-A34R-07","TCGA-TN-A7HJ",NA
"76","TCGA-CV-A6JY-01A-11R-A31N-07","TCGA-CV-A6JY",NA
"77","TCGA-CV-6936-01A-11R-1915-07","TCGA-CV-6936",NA
"78","TCGA-CR-7368-01A-11R-2132-07","TCGA-CR-7368",NA
"79","TCGA-CQ-7071-01A-12R-A30B-07","TCGA-CQ-7071",NA
"80","TCGA-BA-4078-01A-01R-1436-07","TCGA-BA-4078",NA
"81","TCGA-CV-7180-01A-11R-2016-07","TCGA-CV-7180",NA
"82","TCGA-CN-6994-01A-11R-1915-07","TCGA-CN-6994",NA
"83","TCGA-CV-A6K0-01B-21R-A31N-07","TCGA-CV-A6K0",NA
"84","TCGA-CR-6488-01A-12R-2081-07","TCGA-CR-6488",NA
"85","TCGA-CN-6997-01A-11R-2016-07","TCGA-CN-6997",NA
"86","TCGA-CN-6020-01A-11R-1686-07","TCGA-CN-6020",NA
"87","TCGA-CN-4729-01A-01R-1436-07","TCGA-CN-4729",NA
"88","TCGA-CN-4738-01A-02R-1514-07","TCGA-CN-4738",NA
"89","TCGA-CR-7374-01A-11R-2016-07","TCGA-CR-7374",NA
"90","TCGA-CV-7429-01A-11R-2132-07","TCGA-CV-7429",NA
"91","TCGA-CV-7183-01A-11R-2016-07","TCGA-CV-7183",NA
"92","TCGA-HD-7753-01A-11R-2081-07","TCGA-HD-7753",NA
"93","TCGA-BA-6870-01A-11R-1873-07","TCGA-BA-6870",NA
"94","TCGA-CN-A498-01A-11R-A24H-07","TCGA-CN-A498",NA
"95","TCGA-CR-7365-01A-11R-2016-07","TCGA-CR-7365",NA
"96","TCGA-CN-4728-01A-01R-1436-07","TCGA-CN-4728",NA
"97","TCGA-CV-7252-01A-11R-2016-07","TCGA-CV-7252",NA
"98","TCGA-CQ-6220-01A-11R-1915-07","TCGA-CQ-6220",NA
"99","TCGA-CN-4733-01A-02R-1873-07","TCGA-CN-4733",NA
"100","TCGA-CV-7255-01A-11R-2016-07","TCGA-CV-7255",NA
"101","TCGA-CN-6016-01A-11R-1686-07","TCGA-CN-6016",NA
"102","TCGA-BA-A4IF-01A-11R-A266-07","TCGA-BA-A4IF",NA
"103","TCGA-P3-A6SW-01A-11R-A34R-07","TCGA-P3-A6SW",NA
"104","TCGA-HD-7229-01A-11R-2016-07","TCGA-HD-7229",NA
"105","TCGA-CQ-7063-01A-11R-2403-07","TCGA-CQ-7063",NA
"106","TCGA-CV-A6JE-01A-11R-A31N-07","TCGA-CV-A6JE",NA
"107","TCGA-CQ-A4CA-01A-11R-A24Z-07","TCGA-CQ-A4CA",NA
"108","TCGA-CV-6950-01A-11R-1915-07","TCGA-CV-6950",NA
"109","TCGA-CQ-6223-01A-11R-1915-07","TCGA-CQ-6223",NA
"110","TCGA-CV-7406-01A-11R-2081-07","TCGA-CV-7406",NA
"111","TCGA-CV-7103-01A-21R-2016-07","TCGA-CV-7103",NA
"112","TCGA-CV-7432-01A-11R-2132-07","TCGA-CV-7432",NA
"113","TCGA-CV-5432-01A-02R-1686-07","TCGA-CV-5432",NA
"114","TCGA-UF-A7JT-01A-11R-A34R-07","TCGA-UF-A7JT",NA
"115","TCGA-HD-A6I0-01A-11R-A31N-07","TCGA-HD-A6I0",NA
"116","TCGA-UF-A7JF-01A-11R-A34R-07","TCGA-UF-A7JF",NA
"117","TCGA-CV-7435-01A-11R-2132-07","TCGA-CV-7435",NA
"118","TCGA-CV-A45T-01A-11R-A24H-07","TCGA-CV-A45T",NA
