"","TCGA_barcode","TCGA_submitterID","Match_id"
"65","TCGA-ZF-AA4T-01A-11R-A38B-07","TCGA-ZF-AA4T",NA
"66","TCGA-E7-A677-01A-11R-A30C-07","TCGA-E7-A677",NA
"67","TCGA-E5-A4TZ-01A-11R-A31N-07","TCGA-E5-A4TZ",NA
"68","TCGA-K4-A6MB-01A-11R-A31N-07","TCGA-K4-A6MB",NA
"69","TCGA-FD-A3B6-01A-21R-A20F-07","TCGA-FD-A3B6",NA
"70","TCGA-GV-A3QG-01A-11R-A220-07","TCGA-GV-A3QG",NA
"71","TCGA-YC-A89H-01A-11R-A36F-07","TCGA-YC-A89H",NA
"72","TCGA-GU-AATQ-01A-11R-A39I-07","TCGA-GU-AATQ",NA
"73","TCGA-YC-A8S6-01A-31R-A38B-07","TCGA-YC-A8S6",NA
"74","TCGA-FD-A3B8-01A-31R-A20F-07","TCGA-FD-A3B8",NA
"76","TCGA-GC-A3RB-01A-12R-A220-07","TCGA-GC-A3RB",NA
"77","TCGA-GD-A2C5-01A-12R-A180-07","TCGA-GD-A2C5",NA
"78","TCGA-FD-A5BU-01A-31R-A26T-07","TCGA-FD-A5BU",NA
"79","TCGA-CF-A8HY-01A-11R-A36F-07","TCGA-CF-A8HY",NA
"80","TCGA-XF-AAMG-01A-11R-A42T-07","TCGA-XF-AAMG",NA
"81","TCGA-S5-A6DX-01A-11R-A31N-07","TCGA-S5-A6DX",NA
"82","TCGA-XF-A9T5-01A-11R-A42T-07","TCGA-XF-A9T5",NA
"83","TCGA-BT-A20J-01A-11R-A14Y-07","TCGA-BT-A20J",NA
"84","TCGA-E7-A519-01A-11R-A26T-07","TCGA-E7-A519",NA
"85","TCGA-YC-A9TC-01A-22R-A39I-07","TCGA-YC-A9TC",NA
"86","TCGA-DK-AA6U-01A-11R-A39I-07","TCGA-DK-AA6U",NA
"87","TCGA-DK-AA75-01A-11R-A39I-07","TCGA-DK-AA75",NA
"88","TCGA-DK-AA6S-01A-21R-A39I-07","TCGA-DK-AA6S",NA
"89","TCGA-ZF-A9RC-01A-11R-A38B-07","TCGA-ZF-A9RC",NA
"90","TCGA-DK-AA6Q-01A-11R-A39I-07","TCGA-DK-AA6Q",NA
"91","TCGA-G2-A2EF-01A-12R-A18C-07","TCGA-G2-A2EF",NA
"92","TCGA-XF-A8HE-01A-11R-A36F-07","TCGA-XF-A8HE",NA
"93","TCGA-XF-AAMJ-01A-11R-A42T-07","TCGA-XF-AAMJ",NA
"94","TCGA-2F-A9KQ-01A-11R-A38B-07","TCGA-2F-A9KQ",NA
"95","TCGA-PQ-A6FN-01A-11R-A31N-07","TCGA-PQ-A6FN",NA
"96","TCGA-DK-AA6R-01A-11R-A42T-07","TCGA-DK-AA6R",NA
"97","TCGA-UY-A78P-01A-12R-A36F-07","TCGA-UY-A78P",NA
"98","TCGA-UY-A9PA-01A-11R-A38B-07","TCGA-UY-A9PA",NA
"99","TCGA-FD-A6TF-01A-52R-A32O-07","TCGA-FD-A6TF",NA
"100","TCGA-CU-A3KJ-01A-11R-A21D-07","TCGA-CU-A3KJ",NA
"101","TCGA-XF-A8HG-01A-11R-A36F-07","TCGA-XF-A8HG",NA
"102","TCGA-GU-A763-01A-11R-A32O-07","TCGA-GU-A763",NA
"103","TCGA-E7-A541-01A-11R-A26T-07","TCGA-E7-A541",NA
"104","TCGA-E5-A4U1-01A-11R-A31N-07","TCGA-E5-A4U1",NA
"105","TCGA-FD-A5BS-01A-21R-A26T-07","TCGA-FD-A5BS",NA
"106","TCGA-XF-A9SP-01A-11R-A39I-07","TCGA-XF-A9SP",NA
"107","TCGA-BT-A0YX-01A-11R-A10U-07","TCGA-BT-A0YX",NA
"108","TCGA-ZF-A9RM-01A-11R-A38B-07","TCGA-ZF-A9RM",NA
"109","TCGA-ZF-A9R5-01A-12R-A42T-07","TCGA-ZF-A9R5",NA
"110","TCGA-CF-A7I0-01A-22R-A352-07","TCGA-CF-A7I0",NA
"111","TCGA-XF-A9T2-01A-11R-A42T-07","TCGA-XF-A9T2",NA
"112","TCGA-FD-A3SN-01A-12R-A22U-07","TCGA-FD-A3SN",NA
"113","TCGA-LT-A8JT-01A-11R-A36F-07","TCGA-LT-A8JT",NA
"114","TCGA-GD-A3OQ-01A-32R-A220-07","TCGA-GD-A3OQ",NA
"115","TCGA-CU-A0YN-01A-21R-A10U-07","TCGA-CU-A0YN",NA
"116","TCGA-XF-A9T3-01A-11R-A42T-07","TCGA-XF-A9T3",NA
"117","TCGA-E7-A97Q-01A-11R-A38B-07","TCGA-E7-A97Q",NA
"118","TCGA-DK-A6B0-01A-11R-A31N-07","TCGA-DK-A6B0",NA
"119","TCGA-FD-A3SL-01A-21R-A22U-07","TCGA-FD-A3SL",NA
"120","TCGA-FD-A43Y-01A-21R-A26T-07","TCGA-FD-A43Y",NA
"121","TCGA-ZF-AA4W-01A-12R-A38B-07","TCGA-ZF-AA4W",NA
"122","TCGA-XF-AAN3-01A-11R-A42T-07","TCGA-XF-AAN3",NA
"123","TCGA-DK-A1AF-01A-11R-A13Y-07","TCGA-DK-A1AF",NA
"124","TCGA-FT-A61P-01A-11R-A30C-07","TCGA-FT-A61P",NA
"125","TCGA-BT-A3PK-01A-21R-A220-07","TCGA-BT-A3PK",NA
"126","TCGA-XF-A9SI-01A-11R-A39I-07","TCGA-XF-A9SI",NA
"127","TCGA-XF-AAME-01A-12R-A42T-07","TCGA-XF-AAME",NA
"128","TCGA-BT-A0S7-01A-11R-A10U-07","TCGA-BT-A0S7",NA
"129","TCGA-E7-A6MF-01A-12R-A32O-07","TCGA-E7-A6MF",NA
"130","TCGA-BT-A42E-01A-11R-A23W-07","TCGA-BT-A42E",NA
"131","TCGA-BT-A2LA-01A-11R-A18C-07","TCGA-BT-A2LA",NA
"132","TCGA-GV-A3JZ-01A-11R-A21D-07","TCGA-GV-A3JZ",NA
"133","TCGA-GU-A42Q-01A-11R-A23W-07","TCGA-GU-A42Q",NA
"134","TCGA-GC-A6I1-01A-12R-A31N-07","TCGA-GC-A6I1",NA
"135","TCGA-DK-A3WY-01A-11R-A22U-07","TCGA-DK-A3WY",NA
"136","TCGA-FD-A43S-01A-21R-A23W-07","TCGA-FD-A43S",NA
"137","TCGA-XF-AAN5-01A-11R-A42T-07","TCGA-XF-AAN5",NA
"138","TCGA-XF-A9SH-01A-11R-A39I-07","TCGA-XF-A9SH",NA
"139","TCGA-DK-A3IT-01A-31R-A20F-07","TCGA-DK-A3IT",NA
"140","TCGA-UY-A9PD-01A-11R-A38B-07","TCGA-UY-A9PD",NA
"141","TCGA-2F-A9KR-01A-11R-A38B-07","TCGA-2F-A9KR",NA
"142","TCGA-GV-A3JX-01A-11R-A20F-07","TCGA-GV-A3JX",NA
"143","TCGA-XF-AAN4-01A-11R-A42T-07","TCGA-XF-AAN4",NA
"144","TCGA-CF-A3MH-01A-11R-A20F-07","TCGA-CF-A3MH",NA
"145","TCGA-BT-A2LB-01A-11R-A18C-07","TCGA-BT-A2LB",NA
"146","TCGA-XF-A9T0-01A-11R-A39I-07","TCGA-XF-A9T0",NA
"147","TCGA-E7-A6MD-01A-41R-A352-07","TCGA-E7-A6MD",NA
"148","TCGA-CF-A9FM-01A-11R-A38B-07","TCGA-CF-A9FM",NA
"149","TCGA-GD-A76B-01A-11R-A32O-07","TCGA-GD-A76B",NA
"150","TCGA-2F-A9KW-01A-11R-A38B-07","TCGA-2F-A9KW",NA
"151","TCGA-FD-A62O-01A-11R-A30C-07","TCGA-FD-A62O",NA
"152","TCGA-E7-A4XJ-01A-11R-A26T-07","TCGA-E7-A4XJ",NA
"153","TCGA-GV-A3QF-01A-31R-A22U-07","TCGA-GV-A3QF",NA
"154","TCGA-FD-A3SQ-01A-21R-A22U-07","TCGA-FD-A3SQ",NA
"155","TCGA-GV-A3QH-01A-11R-A220-07","TCGA-GV-A3QH",NA
"156","TCGA-XF-A9SL-01A-11R-A39I-07","TCGA-XF-A9SL",NA
"157","TCGA-CF-A5U8-01A-11R-A28M-07","TCGA-CF-A5U8",NA
"158","TCGA-E7-A85H-01A-11R-A352-07","TCGA-E7-A85H",NA
"160","TCGA-GC-A6I3-01A-11R-A31N-07","TCGA-GC-A6I3",NA
"161","TCGA-4Z-AA84-01A-11R-A39I-07","TCGA-4Z-AA84",NA
"163","TCGA-C4-A0F1-01A-11R-A034-07","TCGA-C4-A0F1",NA
"164","TCGA-SY-A9G5-01A-11R-A38B-07","TCGA-SY-A9G5",NA
"165","TCGA-XF-A9SJ-01A-11R-A39I-07","TCGA-XF-A9SJ",NA
"166","TCGA-E5-A2PC-01A-11R-A206-07","TCGA-E5-A2PC",NA
"167","TCGA-FD-A5C0-01A-11R-A28M-07","TCGA-FD-A5C0",NA
"168","TCGA-E7-A3Y1-01A-11R-A22U-07","TCGA-E7-A3Y1",NA
"169","TCGA-FD-A6TI-01A-11R-A32O-07","TCGA-FD-A6TI",NA
"170","TCGA-UY-A8OC-01A-11R-A36F-07","TCGA-UY-A8OC",NA
"171","TCGA-FD-A3B5-01A-11R-A20F-07","TCGA-FD-A3B5",NA
"172","TCGA-DK-A1AA-01A-11R-A13Y-07","TCGA-DK-A1AA",NA
"173","TCGA-E7-A7DU-01A-11R-A32O-07","TCGA-E7-A7DU",NA
"174","TCGA-DK-A3IQ-01A-31R-A32Y-07","TCGA-DK-A3IQ",NA
"175","TCGA-XF-AAN8-01A-11R-A42T-07","TCGA-XF-AAN8",NA
"176","TCGA-GU-A42P-01A-11R-A23W-07","TCGA-GU-A42P",NA
