"","TCGA_barcode","TCGA_submitterID","Match_id"
"131","TCGA-A7-A0DB-01C-02R-A277-07","TCGA-A7-A0DB",1
"132","TCGA-A7-A0DB-01A-11R-A277-07","TCGA-A7-A0DB",1
"133","TCGA-A7-A0DB-01A-11R-A00Z-07","TCGA-A7-A0DB",1
"134","TCGA-A7-A0DC-01A-11R-A00Z-07","TCGA-A7-A0DC",4
"135","TCGA-A7-A0DC-01B-04R-A22O-07","TCGA-A7-A0DC",4
"136","TCGA-A7-A13D-01A-13R-A12P-07","TCGA-A7-A13D",6
"137","TCGA-A7-A13D-01B-04R-A277-07","TCGA-A7-A13D",6
"138","TCGA-A7-A13D-01A-13R-A277-07","TCGA-A7-A13D",6
"139","TCGA-A7-A13E-01B-06R-A277-07","TCGA-A7-A13E",9
"140","TCGA-A7-A13E-01A-11R-A277-07","TCGA-A7-A13E",9
"141","TCGA-A7-A13E-01A-11R-A12P-07","TCGA-A7-A13E",9
"145","TCGA-A7-A26E-01A-11R-A277-07","TCGA-A7-A26E",12
"146","TCGA-A7-A26E-01A-11R-A169-07","TCGA-A7-A26E",12
"147","TCGA-A7-A26E-01B-06R-A277-07","TCGA-A7-A26E",12
"152","TCGA-A7-A26J-01B-02R-A277-07","TCGA-A7-A26J",15
"153","TCGA-A7-A26J-01A-11R-A277-07","TCGA-A7-A26J",15
"154","TCGA-A7-A26J-01A-11R-A169-07","TCGA-A7-A26J",15
"1","TCGA-3C-AAAU-01A-11R-A41B-07","TCGA-3C-AAAU",NA
"2","TCGA-3C-AALI-01A-11R-A41B-07","TCGA-3C-AALI",NA
"3","TCGA-3C-AALJ-01A-31R-A41B-07","TCGA-3C-AALJ",NA
"4","TCGA-3C-AALK-01A-11R-A41B-07","TCGA-3C-AALK",NA
"5","TCGA-4H-AAAK-01A-12R-A41B-07","TCGA-4H-AAAK",NA
"6","TCGA-5L-AAT0-01A-12R-A41B-07","TCGA-5L-AAT0",NA
"7","TCGA-5L-AAT1-01A-12R-A41B-07","TCGA-5L-AAT1",NA
"8","TCGA-5T-A9QA-01A-11R-A41B-07","TCGA-5T-A9QA",NA
"9","TCGA-A1-A0SB-01A-11R-A144-07","TCGA-A1-A0SB",NA
"10","TCGA-A1-A0SD-01A-11R-A115-07","TCGA-A1-A0SD",NA
"11","TCGA-A1-A0SE-01A-11R-A084-07","TCGA-A1-A0SE",NA
"12","TCGA-A1-A0SF-01A-11R-A144-07","TCGA-A1-A0SF",NA
"13","TCGA-A1-A0SG-01A-11R-A144-07","TCGA-A1-A0SG",NA
"14","TCGA-A1-A0SH-01A-11R-A084-07","TCGA-A1-A0SH",NA
"15","TCGA-A1-A0SI-01A-11R-A144-07","TCGA-A1-A0SI",NA
"16","TCGA-A1-A0SJ-01A-11R-A084-07","TCGA-A1-A0SJ",NA
"17","TCGA-A1-A0SK-01A-12R-A084-07","TCGA-A1-A0SK",NA
"18","TCGA-A1-A0SN-01A-11R-A144-07","TCGA-A1-A0SN",NA
"19","TCGA-A1-A0SO-01A-22R-A084-07","TCGA-A1-A0SO",NA
"20","TCGA-A1-A0SP-01A-11R-A084-07","TCGA-A1-A0SP",NA
"21","TCGA-A1-A0SQ-01A-21R-A144-07","TCGA-A1-A0SQ",NA
"22","TCGA-A2-A04N-01A-11R-A115-07","TCGA-A2-A04N",NA
"23","TCGA-A2-A04P-01A-31R-A034-07","TCGA-A2-A04P",NA
"24","TCGA-A2-A04Q-01A-21R-A034-07","TCGA-A2-A04Q",NA
"25","TCGA-A2-A04R-01A-41R-A109-07","TCGA-A2-A04R",NA
"26","TCGA-A2-A04T-01A-21R-A034-07","TCGA-A2-A04T",NA
"27","TCGA-A2-A04U-01A-11R-A115-07","TCGA-A2-A04U",NA
"28","TCGA-A2-A04V-01A-21R-A034-07","TCGA-A2-A04V",NA
"29","TCGA-A2-A04W-01A-31R-A115-07","TCGA-A2-A04W",NA
"30","TCGA-A2-A04X-01A-21R-A034-07","TCGA-A2-A04X",NA
"31","TCGA-A2-A04Y-01A-21R-A034-07","TCGA-A2-A04Y",NA
"32","TCGA-A2-A0CK-01A-11R-A22K-07","TCGA-A2-A0CK",NA
"33","TCGA-A2-A0CL-01A-11R-A115-07","TCGA-A2-A0CL",NA
"34","TCGA-A2-A0CM-01A-31R-A034-07","TCGA-A2-A0CM",NA
"35","TCGA-A2-A0CO-01A-13R-A22K-07","TCGA-A2-A0CO",NA
"36","TCGA-A2-A0CP-01A-11R-A034-07","TCGA-A2-A0CP",NA
"37","TCGA-A2-A0CQ-01A-21R-A034-07","TCGA-A2-A0CQ",NA
"38","TCGA-A2-A0CR-01A-11R-A22K-07","TCGA-A2-A0CR",NA
"39","TCGA-A2-A0CS-01A-11R-A115-07","TCGA-A2-A0CS",NA
"40","TCGA-A2-A0CT-01A-31R-A056-07","TCGA-A2-A0CT",NA
"41","TCGA-A2-A0CU-01A-12R-A034-07","TCGA-A2-A0CU",NA
"42","TCGA-A2-A0CV-01A-31R-A115-07","TCGA-A2-A0CV",NA
"43","TCGA-A2-A0CW-01A-21R-A115-07","TCGA-A2-A0CW",NA
"44","TCGA-A2-A0CX-01A-21R-A00Z-07","TCGA-A2-A0CX",NA
"45","TCGA-A2-A0CY-01A-12R-A034-07","TCGA-A2-A0CY",NA
"46","TCGA-A2-A0CZ-01A-11R-A034-07","TCGA-A2-A0CZ",NA
"47","TCGA-A2-A0D0-01A-11R-A00Z-07","TCGA-A2-A0D0",NA
"48","TCGA-A2-A0D1-01A-11R-A034-07","TCGA-A2-A0D1",NA
"49","TCGA-A2-A0D2-01A-21R-A034-07","TCGA-A2-A0D2",NA
"50","TCGA-A2-A0D3-01A-11R-A115-07","TCGA-A2-A0D3",NA
"51","TCGA-A2-A0D4-01A-11R-A00Z-07","TCGA-A2-A0D4",NA
"52","TCGA-A2-A0EM-01A-11R-A034-07","TCGA-A2-A0EM",NA
"53","TCGA-A2-A0EN-01A-13R-A084-07","TCGA-A2-A0EN",NA
"54","TCGA-A2-A0EO-01A-11R-A034-07","TCGA-A2-A0EO",NA
"55","TCGA-A2-A0EP-01A-52R-A22U-07","TCGA-A2-A0EP",NA
"56","TCGA-A2-A0EQ-01A-11R-A034-07","TCGA-A2-A0EQ",NA
"57","TCGA-A2-A0ER-01A-21R-A034-07","TCGA-A2-A0ER",NA
"58","TCGA-A2-A0ES-01A-11R-A115-07","TCGA-A2-A0ES",NA
"59","TCGA-A2-A0ET-01A-31R-A034-07","TCGA-A2-A0ET",NA
"60","TCGA-A2-A0EU-01A-22R-A056-07","TCGA-A2-A0EU",NA
"61","TCGA-A2-A0EV-01A-11R-A034-07","TCGA-A2-A0EV",NA
"62","TCGA-A2-A0EW-01A-21R-A115-07","TCGA-A2-A0EW",NA
"63","TCGA-A2-A0EX-01A-21R-A034-07","TCGA-A2-A0EX",NA
"64","TCGA-A2-A0EY-01A-11R-A034-07","TCGA-A2-A0EY",NA
"65","TCGA-A2-A0ST-01A-12R-A084-07","TCGA-A2-A0ST",NA
"66","TCGA-A2-A0SU-01A-11R-A084-07","TCGA-A2-A0SU",NA
"67","TCGA-A2-A0SV-01A-11R-A084-07","TCGA-A2-A0SV",NA
"68","TCGA-A2-A0SW-01A-11R-A084-07","TCGA-A2-A0SW",NA
"69","TCGA-A2-A0SX-01A-12R-A084-07","TCGA-A2-A0SX",NA
"70","TCGA-A2-A0SY-01A-31R-A084-07","TCGA-A2-A0SY",NA
"71","TCGA-A2-A0T0-01A-22R-A084-07","TCGA-A2-A0T0",NA
"72","TCGA-A2-A0T1-01A-21R-A084-07","TCGA-A2-A0T1",NA
"73","TCGA-A2-A0T2-01A-11R-A084-07","TCGA-A2-A0T2",NA
"74","TCGA-A2-A0T3-01A-21R-A115-07","TCGA-A2-A0T3",NA
"75","TCGA-A2-A0T4-01A-31R-A084-07","TCGA-A2-A0T4",NA
"76","TCGA-A2-A0T5-01A-21R-A084-07","TCGA-A2-A0T5",NA
"77","TCGA-A2-A0T6-01A-11R-A084-07","TCGA-A2-A0T6",NA
"78","TCGA-A2-A0T7-01A-21R-A084-07","TCGA-A2-A0T7",NA
"79","TCGA-A2-A0YC-01A-11R-A109-07","TCGA-A2-A0YC",NA
"80","TCGA-A2-A0YD-01A-11R-A109-07","TCGA-A2-A0YD",NA
"81","TCGA-A2-A0YE-01A-11R-A109-07","TCGA-A2-A0YE",NA
"82","TCGA-A2-A0YF-01A-21R-A109-07","TCGA-A2-A0YF",NA
"83","TCGA-A2-A0YG-01A-21R-A109-07","TCGA-A2-A0YG",NA
"84","TCGA-A2-A0YH-01A-11R-A109-07","TCGA-A2-A0YH",NA
"85","TCGA-A2-A0YI-01A-31R-A10J-07","TCGA-A2-A0YI",NA
"86","TCGA-A2-A0YJ-01A-11R-A109-07","TCGA-A2-A0YJ",NA
"87","TCGA-A2-A0YK-01A-22R-A109-07","TCGA-A2-A0YK",NA
"88","TCGA-A2-A0YL-01A-21R-A109-07","TCGA-A2-A0YL",NA
"89","TCGA-A2-A0YM-01A-11R-A109-07","TCGA-A2-A0YM",NA
"90","TCGA-A2-A0YT-01A-11R-A109-07","TCGA-A2-A0YT",NA
"91","TCGA-A2-A1FV-01A-11R-A13Q-07","TCGA-A2-A1FV",NA
"92","TCGA-A2-A1FW-01A-11R-A13Q-07","TCGA-A2-A1FW",NA
"93","TCGA-A2-A1FX-01A-11R-A13Q-07","TCGA-A2-A1FX",NA
"94","TCGA-A2-A1FZ-01A-51R-A14D-07","TCGA-A2-A1FZ",NA
"95","TCGA-A2-A1G0-01A-11R-A13Q-07","TCGA-A2-A1G0",NA
"96","TCGA-A2-A1G1-01A-21R-A13Q-07","TCGA-A2-A1G1",NA
"97","TCGA-A2-A1G4-01A-11R-A13Q-07","TCGA-A2-A1G4",NA
"98","TCGA-A2-A1G6-01A-11R-A13Q-07","TCGA-A2-A1G6",NA
"99","TCGA-A2-A259-01A-11R-A16F-07","TCGA-A2-A259",NA
"100","TCGA-A2-A25A-01A-12R-A16F-07","TCGA-A2-A25A",NA
"101","TCGA-A2-A25B-01A-11R-A169-07","TCGA-A2-A25B",NA
"102","TCGA-A2-A25C-01A-11R-A169-07","TCGA-A2-A25C",NA
"103","TCGA-A2-A25D-01A-12R-A16F-07","TCGA-A2-A25D",NA
"104","TCGA-A2-A25E-01A-11R-A169-07","TCGA-A2-A25E",NA
"105","TCGA-A2-A25F-01A-11R-A169-07","TCGA-A2-A25F",NA
"106","TCGA-A2-A3KC-01A-11R-A213-07","TCGA-A2-A3KC",NA
"107","TCGA-A2-A3KD-01A-12R-A213-07","TCGA-A2-A3KD",NA
"108","TCGA-A2-A3XS-01A-11R-A22U-07","TCGA-A2-A3XS",NA
"109","TCGA-A2-A3XT-01A-11R-A22U-07","TCGA-A2-A3XT",NA
"110","TCGA-A2-A3XU-01A-12R-A22U-07","TCGA-A2-A3XU",NA
"111","TCGA-A2-A3XV-01A-21R-A239-07","TCGA-A2-A3XV",NA
"112","TCGA-A2-A3XW-01A-11R-A239-07","TCGA-A2-A3XW",NA
"113","TCGA-A2-A3XX-01A-21R-A239-07","TCGA-A2-A3XX",NA
"114","TCGA-A2-A3XY-01A-11R-A239-07","TCGA-A2-A3XY",NA
"115","TCGA-A2-A3XZ-01A-42R-A239-07","TCGA-A2-A3XZ",NA
"116","TCGA-A2-A3Y0-01A-11R-A239-07","TCGA-A2-A3Y0",NA
"117","TCGA-A2-A4RW-01A-21R-A266-07","TCGA-A2-A4RW",NA
"118","TCGA-A2-A4RX-01A-11R-A266-07","TCGA-A2-A4RX",NA
"119","TCGA-A2-A4RY-01A-31R-A266-07","TCGA-A2-A4RY",NA
"120","TCGA-A2-A4S0-01A-21R-A266-07","TCGA-A2-A4S0",NA
"121","TCGA-A2-A4S1-01A-21R-A266-07","TCGA-A2-A4S1",NA
"122","TCGA-A2-A4S2-01A-12R-A266-07","TCGA-A2-A4S2",NA
"123","TCGA-A2-A4S3-01A-21R-A266-07","TCGA-A2-A4S3",NA
"124","TCGA-A7-A0CD-01A-11R-A00Z-07","TCGA-A7-A0CD",NA
"125","TCGA-A7-A0CE-01A-11R-A00Z-07","TCGA-A7-A0CE",NA
"126","TCGA-A7-A0CG-01A-12R-A056-07","TCGA-A7-A0CG",NA
"127","TCGA-A7-A0CH-01A-21R-A00Z-07","TCGA-A7-A0CH",NA
"128","TCGA-A7-A0CJ-01A-21R-A00Z-07","TCGA-A7-A0CJ",NA
"129","TCGA-A7-A0D9-01A-31R-A056-07","TCGA-A7-A0D9",NA
"130","TCGA-A7-A0DA-01A-31R-A115-07","TCGA-A7-A0DA",NA
"142","TCGA-A7-A13F-01A-11R-A12P-07","TCGA-A7-A13F",NA
"143","TCGA-A7-A13G-01B-04R-A22O-07","TCGA-A7-A13G",NA
"144","TCGA-A7-A13H-01A-11R-A22K-07","TCGA-A7-A13H",NA
"148","TCGA-A7-A26F-01B-04R-A22O-07","TCGA-A7-A26F",NA
"149","TCGA-A7-A26G-01A-21R-A169-07","TCGA-A7-A26G",NA
"150","TCGA-A7-A26H-01A-11R-A169-07","TCGA-A7-A26H",NA
"151","TCGA-A7-A26I-01B-06R-A22O-07","TCGA-A7-A26I",NA
"155","TCGA-A7-A2KD-01A-31R-A21T-07","TCGA-A7-A2KD",NA
"156","TCGA-A7-A3IY-01A-21R-A21T-07","TCGA-A7-A3IY",NA
"157","TCGA-A7-A3IZ-01A-11R-A213-07","TCGA-A7-A3IZ",NA
"158","TCGA-A7-A3J0-01A-11R-A213-07","TCGA-A7-A3J0",NA
"159","TCGA-A7-A3J1-01A-11R-A213-07","TCGA-A7-A3J1",NA
"160","TCGA-A7-A3RF-01A-11R-A22K-07","TCGA-A7-A3RF",NA
"161","TCGA-A7-A425-01A-11R-A24H-07","TCGA-A7-A425",NA
"162","TCGA-A7-A426-01A-22R-A24H-07","TCGA-A7-A426",NA
"163","TCGA-A7-A4SA-01A-11R-A266-07","TCGA-A7-A4SA",NA
"164","TCGA-A7-A4SB-01A-21R-A266-07","TCGA-A7-A4SB",NA
"165","TCGA-A7-A4SC-01A-12R-A266-07","TCGA-A7-A4SC",NA
"166","TCGA-A7-A4SD-01A-11R-A266-07","TCGA-A7-A4SD",NA
"167","TCGA-A7-A4SE-01A-11R-A266-07","TCGA-A7-A4SE",NA
"168","TCGA-A7-A4SF-01A-11R-A266-07","TCGA-A7-A4SF",NA
"169","TCGA-A7-A56D-01A-11R-A27Q-07","TCGA-A7-A56D",NA
"170","TCGA-A7-A5ZV-01A-11R-A28M-07","TCGA-A7-A5ZV",NA
"171","TCGA-A7-A5ZW-01A-12R-A29R-07","TCGA-A7-A5ZW",NA
"172","TCGA-A7-A5ZX-01A-12R-A29R-07","TCGA-A7-A5ZX",NA
"173","TCGA-A7-A6VV-01A-22R-A33J-07","TCGA-A7-A6VV",NA
"174","TCGA-A7-A6VW-01A-21R-A33J-07","TCGA-A7-A6VW",NA
"175","TCGA-A7-A6VX-01A-12R-A33J-07","TCGA-A7-A6VX",NA
"176","TCGA-A7-A6VY-01A-12R-A33J-07","TCGA-A7-A6VY",NA
"177","TCGA-A8-A06N-01A-11R-A00Z-07","TCGA-A8-A06N",NA
"178","TCGA-A8-A06O-01A-11R-A00Z-07","TCGA-A8-A06O",NA
