"","TCGA_barcode","TCGA_submitterID","Match_id"
"30","TCGA-G4-6314-01A-11R-1723-07","TCGA-G4-6314",NA
"31","TCGA-G4-6311-01A-11R-1723-07","TCGA-G4-6311",NA
"32","TCGA-AA-3514-01A-02R-0821-07","TCGA-AA-3514",NA
"33","TCGA-AA-3548-01A-01R-1873-07","TCGA-AA-3548",NA
"34","TCGA-DM-A288-01A-11R-A16W-07","TCGA-DM-A288",NA
"35","TCGA-AA-3495-01A-01R-1410-07","TCGA-AA-3495",NA
"36","TCGA-AA-3554-01A-01R-0826-07","TCGA-AA-3554",NA
"37","TCGA-SS-A7HO-01A-21R-A37K-07","TCGA-SS-A7HO",NA
"38","TCGA-AA-3976-01A-01R-1022-07","TCGA-AA-3976",NA
"39","TCGA-AY-4071-01A-01R-1113-07","TCGA-AY-4071",NA
"40","TCGA-D5-6924-01A-11R-1928-07","TCGA-D5-6924",NA
"42","TCGA-F4-6854-01A-11R-1928-07","TCGA-F4-6854",NA
"43","TCGA-AA-A00D-01A-01R-A002-07","TCGA-AA-A00D",NA
"44","TCGA-AA-3941-01A-01R-1022-07","TCGA-AA-3941",NA
"45","TCGA-CM-5348-01A-21R-1723-07","TCGA-CM-5348",NA
"46","TCGA-AA-3556-01A-01R-0821-07","TCGA-AA-3556",NA
"47","TCGA-AY-A8YK-01A-11R-A41B-07","TCGA-AY-A8YK",NA
"49","TCGA-AA-3947-01A-01R-1022-07","TCGA-AA-3947",NA
"50","TCGA-CM-6172-01A-11R-1653-07","TCGA-CM-6172",NA
"51","TCGA-AZ-4313-01A-01R-1410-07","TCGA-AZ-4313",NA
"52","TCGA-CA-5254-01A-21R-1839-07","TCGA-CA-5254",NA
"53","TCGA-A6-A56B-01A-31R-A28H-07","TCGA-A6-A56B",NA
"56","TCGA-F4-6461-01A-11R-1774-07","TCGA-F4-6461",NA
"57","TCGA-AA-3518-01A-02R-0826-07","TCGA-AA-3518",NA
"58","TCGA-AA-A01Q-01A-01R-A002-07","TCGA-AA-A01Q",NA
"59","TCGA-CM-6675-01A-11R-1839-07","TCGA-CM-6675",NA
"60","TCGA-AD-6548-01A-11R-1839-07","TCGA-AD-6548",NA
"61","TCGA-AD-5900-01A-11R-1653-07","TCGA-AD-5900",NA
"62","TCGA-D5-5537-01A-21R-1928-07","TCGA-D5-5537",NA
"63","TCGA-CM-4751-01A-02R-1839-07","TCGA-CM-4751",NA
"64","TCGA-AA-3662-01A-01R-1723-07","TCGA-AA-3662",NA
"65","TCGA-AZ-5403-01A-01R-1653-07","TCGA-AZ-5403",NA
"66","TCGA-NH-A5IV-01A-42R-A37K-07","TCGA-NH-A5IV",NA
"67","TCGA-D5-6531-01A-11R-1723-07","TCGA-D5-6531",NA
"68","TCGA-AA-A022-01A-21R-A16W-07","TCGA-AA-A022",NA
"70","TCGA-G4-6309-01A-21R-1839-07","TCGA-G4-6309",NA
"71","TCGA-AA-A00J-01A-02R-A002-07","TCGA-AA-A00J",NA
"72","TCGA-QG-A5YX-01A-11R-A28H-07","TCGA-QG-A5YX",NA
"73","TCGA-AA-A00Z-01A-01R-A002-07","TCGA-AA-A00Z",NA
"74","TCGA-CM-5868-01A-01R-1653-07","TCGA-CM-5868",NA
"75","TCGA-AA-3542-01A-02R-1873-07","TCGA-AA-3542",NA
"76","TCGA-A6-6137-01A-11R-1774-07","TCGA-A6-6137",NA
"77","TCGA-D5-6540-01A-11R-1723-07","TCGA-D5-6540",NA
"79","TCGA-DM-A0XF-01A-11R-A155-07","TCGA-DM-A0XF",NA
"80","TCGA-A6-2678-01A-01R-0821-07","TCGA-A6-2678",NA
"81","TCGA-CM-4746-01A-01R-1410-07","TCGA-CM-4746",NA
"82","TCGA-AA-3841-01A-01R-0905-07","TCGA-AA-3841",NA
"83","TCGA-DM-A0XD-01A-12R-A155-07","TCGA-DM-A0XD",NA
"84","TCGA-AA-3952-01A-01R-1022-07","TCGA-AA-3952",NA
"85","TCGA-AA-3494-01A-01R-1410-07","TCGA-AA-3494",NA
"86","TCGA-AA-3973-01A-01R-1022-07","TCGA-AA-3973",NA
"87","TCGA-AA-3949-01A-01R-1022-07","TCGA-AA-3949",NA
"88","TCGA-CA-5796-01A-01R-1653-07","TCGA-CA-5796",NA
"89","TCGA-AA-3552-01A-01R-0821-07","TCGA-AA-3552",NA
"90","TCGA-CA-5256-01A-01R-1410-07","TCGA-CA-5256",NA
"91","TCGA-DM-A1D0-01A-11R-A155-07","TCGA-DM-A1D0",NA
"92","TCGA-D5-6532-01A-11R-1723-07","TCGA-D5-6532",NA
"93","TCGA-A6-6141-01A-11R-1774-07","TCGA-A6-6141",NA
"94","TCGA-AA-3684-01A-02R-0905-07","TCGA-AA-3684",NA
"95","TCGA-G4-6298-01A-11R-1723-07","TCGA-G4-6298",NA
"96","TCGA-AA-3821-01A-01R-1022-07","TCGA-AA-3821",NA
"97","TCGA-CM-6679-01A-11R-1839-07","TCGA-CM-6679",NA
"98","TCGA-A6-2676-01A-01R-0826-07","TCGA-A6-2676",NA
"99","TCGA-D5-6930-01A-11R-1928-07","TCGA-D5-6930",NA
"100","TCGA-G4-6299-01A-11R-1774-07","TCGA-G4-6299",NA
"101","TCGA-A6-4107-01A-02R-1410-07","TCGA-A6-4107",NA
"103","TCGA-A6-6142-01A-11R-1774-07","TCGA-A6-6142",NA
"104","TCGA-NH-A50V-01A-11R-A28H-07","TCGA-NH-A50V",NA
"105","TCGA-AA-3956-01A-02R-1022-07","TCGA-AA-3956",NA
"106","TCGA-AZ-4682-01B-01R-A32Z-07","TCGA-AZ-4682",NA
"107","TCGA-A6-2671-01A-01R-1410-07","TCGA-A6-2671",NA
"108","TCGA-CM-4748-01A-01R-1410-07","TCGA-CM-4748",NA
"109","TCGA-AA-3655-01A-02R-1723-07","TCGA-AA-3655",NA
"110","TCGA-5M-AATE-01A-11R-A41B-07","TCGA-5M-AATE",NA
"111","TCGA-AA-3663-01A-01R-1723-07","TCGA-AA-3663",NA
"112","TCGA-AY-A54L-01A-11R-A28H-07","TCGA-AY-A54L",NA
"113","TCGA-A6-5664-01A-21R-1839-07","TCGA-A6-5664",NA
"114","TCGA-AA-A02R-01A-01R-A00A-07","TCGA-AA-A02R",NA
"115","TCGA-CK-5915-01A-11R-1653-07","TCGA-CK-5915",NA
"116","TCGA-AA-3845-01A-01R-1022-07","TCGA-AA-3845",NA
"117","TCGA-A6-6648-01A-11R-1774-07","TCGA-A6-6648",NA
"118","TCGA-CK-6751-01A-11R-1839-07","TCGA-CK-6751",NA
"119","TCGA-AY-5543-01A-01R-1653-07","TCGA-AY-5543",NA
"120","TCGA-5M-AAT5-01A-21R-A41B-07","TCGA-5M-AAT5",NA
"121","TCGA-AA-3861-01A-01R-1022-07","TCGA-AA-3861",NA
"122","TCGA-AA-3971-01A-01R-1022-07","TCGA-AA-3971",NA
"123","TCGA-AA-3560-01A-01R-0821-07","TCGA-AA-3560",NA
"124","TCGA-DM-A28G-01A-11R-A16W-07","TCGA-DM-A28G",NA
"126","TCGA-F4-6808-01A-11R-1839-07","TCGA-F4-6808",NA
"127","TCGA-WS-AB45-01A-11R-A41B-07","TCGA-WS-AB45",NA
"128","TCGA-CM-6168-01A-11R-1653-07","TCGA-CM-6168",NA
"129","TCGA-T9-A92H-01A-11R-A37K-07","TCGA-T9-A92H",NA
"130","TCGA-CK-6746-01A-11R-1839-07","TCGA-CK-6746",NA
"131","TCGA-D5-6927-01A-21R-1928-07","TCGA-D5-6927",NA
"132","TCGA-AA-A01D-01A-01R-A00A-07","TCGA-AA-A01D",NA
"133","TCGA-AA-3867-01A-01R-1022-07","TCGA-AA-3867",NA
"134","TCGA-CM-6674-01A-11R-1839-07","TCGA-CM-6674",NA
"135","TCGA-AA-3519-01A-02R-0821-07","TCGA-AA-3519",NA
"136","TCGA-CK-5912-01A-11R-1653-07","TCGA-CK-5912",NA
"137","TCGA-AA-3712-01A-21R-1723-07","TCGA-AA-3712",NA
"138","TCGA-AA-3492-01A-01R-1410-07","TCGA-AA-3492",NA
"139","TCGA-D5-5538-01A-01R-1653-07","TCGA-D5-5538",NA
"140","TCGA-QL-A97D-01A-12R-A41B-07","TCGA-QL-A97D",NA
"141","TCGA-AD-6901-01A-11R-1928-07","TCGA-AD-6901",NA
"142","TCGA-AA-3660-01A-01R-1723-07","TCGA-AA-3660",NA
"143","TCGA-D5-6533-01A-11R-1723-07","TCGA-D5-6533",NA
"144","TCGA-AZ-4315-01A-01R-1410-07","TCGA-AZ-4315",NA
"145","TCGA-CA-5797-01A-01R-1653-07","TCGA-CA-5797",NA
"146","TCGA-CM-5349-01A-21R-1723-07","TCGA-CM-5349",NA
"147","TCGA-D5-6928-01A-11R-1928-07","TCGA-D5-6928",NA
"148","TCGA-AA-A029-01A-01R-A00A-07","TCGA-AA-A029",NA
"149","TCGA-D5-6539-01A-11R-1723-07","TCGA-D5-6539",NA
"150","TCGA-CK-5914-01A-11R-1653-07","TCGA-CK-5914",NA
"151","TCGA-D5-6932-01A-11R-1928-07","TCGA-D5-6932",NA
"152","TCGA-AA-A00U-01A-01R-A002-07","TCGA-AA-A00U",NA
"153","TCGA-AA-3516-01A-02R-0826-07","TCGA-AA-3516",NA
"154","TCGA-AD-6965-01A-11R-1928-07","TCGA-AD-6965",NA
"155","TCGA-AA-3966-01A-01R-1113-07","TCGA-AA-3966",NA
"156","TCGA-CM-6170-01A-11R-1653-07","TCGA-CM-6170",NA
"157","TCGA-A6-2675-01A-02R-1723-07","TCGA-A6-2675",NA
"158","TCGA-DM-A1D4-01A-21R-A155-07","TCGA-DM-A1D4",NA
"159","TCGA-AY-4070-01A-01R-1113-07","TCGA-AY-4070",NA
"160","TCGA-AA-3527-01A-01R-0821-07","TCGA-AA-3527",NA
"161","TCGA-AA-A00W-01A-01R-A002-07","TCGA-AA-A00W",NA
"163","TCGA-AA-3496-01A-21R-1839-07","TCGA-AA-3496",NA
"164","TCGA-AA-A02E-01A-01R-A00A-07","TCGA-AA-A02E",NA
"165","TCGA-AA-3672-01A-01R-0905-07","TCGA-AA-3672",NA
"167","TCGA-AA-3972-01A-01R-1022-07","TCGA-AA-3972",NA
"168","TCGA-AA-A01F-01A-01R-A002-07","TCGA-AA-A01F",NA
"169","TCGA-AA-3562-01A-02R-0821-07","TCGA-AA-3562",NA
"170","TCGA-CA-6718-01A-11R-1839-07","TCGA-CA-6718",NA
"171","TCGA-DM-A28C-01A-11R-A32Y-07","TCGA-DM-A28C",NA
"173","TCGA-AZ-5407-01A-01R-1723-07","TCGA-AZ-5407",NA
"174","TCGA-AA-3818-01A-01R-0905-07","TCGA-AA-3818",NA
"175","TCGA-D5-6535-01A-11R-1723-07","TCGA-D5-6535",NA
"176","TCGA-DM-A28E-01A-11R-A32Y-07","TCGA-DM-A28E",NA
"177","TCGA-AA-3968-01A-01R-1022-07","TCGA-AA-3968",NA
"178","TCGA-4T-AA8H-01A-11R-A41B-07","TCGA-4T-AA8H",NA
"179","TCGA-F4-6460-01A-11R-1774-07","TCGA-F4-6460",NA
"180","TCGA-G4-6321-01A-11R-1723-07","TCGA-G4-6321",NA
"181","TCGA-AA-3517-01A-01R-0821-07","TCGA-AA-3517",NA
"183","TCGA-AY-A71X-01A-12R-A37K-07","TCGA-AY-A71X",NA
"184","TCGA-AZ-6605-01A-11R-1839-07","TCGA-AZ-6605",NA
"185","TCGA-AA-3854-01A-01R-0905-07","TCGA-AA-3854",NA
"186","TCGA-AA-A017-01A-01R-A00A-07","TCGA-AA-A017",NA
"187","TCGA-AA-3930-01A-01R-1022-07","TCGA-AA-3930",NA
"188","TCGA-AA-3520-01A-01R-0821-07","TCGA-AA-3520",NA
"189","TCGA-CM-6167-01A-11R-1653-07","TCGA-CM-6167",NA
"190","TCGA-AA-A01G-01A-01R-A002-07","TCGA-AA-A01G",NA
"191","TCGA-AA-3869-01A-01R-1022-07","TCGA-AA-3869",NA
"192","TCGA-AA-3526-01A-02R-A32Z-07","TCGA-AA-3526",NA
"193","TCGA-A6-2686-01A-01R-A32Z-07","TCGA-A6-2686",NA
"197","TCGA-CM-4750-01A-01R-1410-07","TCGA-CM-4750",NA
"198","TCGA-G4-6310-01A-11R-1723-07","TCGA-G4-6310",NA
"199","TCGA-AA-3982-01A-02R-1022-07","TCGA-AA-3982",NA
"200","TCGA-D5-6537-01A-11R-1723-07","TCGA-D5-6537",NA
"203","TCGA-AD-6964-01A-11R-1928-07","TCGA-AD-6964",NA
"204","TCGA-AA-3488-01A-01R-1410-07","TCGA-AA-3488",NA
"205","TCGA-4N-A93T-01A-11R-A37K-07","TCGA-4N-A93T",NA
"206","TCGA-AA-3710-01A-01R-1022-07","TCGA-AA-3710",NA
"207","TCGA-AA-3837-01A-01R-0905-07","TCGA-AA-3837",NA
"208","TCGA-QG-A5YV-01A-11R-A28H-07","TCGA-QG-A5YV",NA
"209","TCGA-NH-A8F7-01A-11R-A41B-07","TCGA-NH-A8F7",NA
"210","TCGA-CA-6716-01A-11R-1839-07","TCGA-CA-6716",NA
"211","TCGA-AA-3856-01A-01R-0905-07","TCGA-AA-3856",NA
"212","TCGA-AA-3681-01A-01R-0905-07","TCGA-AA-3681",NA
"213","TCGA-AA-3812-01A-01R-0905-07","TCGA-AA-3812",NA
"214","TCGA-DM-A28M-01A-12R-A16W-07","TCGA-DM-A28M",NA
"215","TCGA-CM-5861-01A-01R-1653-07","TCGA-CM-5861",NA
"216","TCGA-AA-3664-01A-01R-0905-07","TCGA-AA-3664",NA
"217","TCGA-AA-3939-01A-01R-1022-07","TCGA-AA-3939",NA
"218","TCGA-A6-2681-01A-01R-1410-07","TCGA-A6-2681",NA
"219","TCGA-CM-5341-01A-01R-1410-07","TCGA-CM-5341",NA
"220","TCGA-AA-3531-01A-01R-0821-07","TCGA-AA-3531",NA
"221","TCGA-AA-3534-01A-01R-0821-07","TCGA-AA-3534",NA
"222","TCGA-AA-A00F-01A-01R-A002-07","TCGA-AA-A00F",NA
"223","TCGA-RU-A8FL-01A-11R-A37K-07","TCGA-RU-A8FL",NA
"224","TCGA-AM-5821-01A-01R-1653-07","TCGA-AM-5821",NA
"225","TCGA-AA-3850-01A-01R-1022-07","TCGA-AA-3850",NA
"226","TCGA-G4-6586-01A-11R-1774-07","TCGA-G4-6586",NA
"227","TCGA-AA-3529-01A-02R-0821-07","TCGA-AA-3529",NA
"228","TCGA-AD-6895-01A-11R-1928-07","TCGA-AD-6895",NA
"229","TCGA-G4-6297-01A-11R-1723-07","TCGA-G4-6297",NA
"230","TCGA-DM-A1HB-01A-21R-A180-07","TCGA-DM-A1HB",NA
"231","TCGA-AA-A02W-01A-01R-A00A-07","TCGA-AA-A02W",NA
"232","TCGA-AA-A01C-01A-01R-A00A-07","TCGA-AA-A01C",NA
"233","TCGA-AA-A00K-01A-02R-A002-07","TCGA-AA-A00K",NA
"234","TCGA-AA-3851-01A-01R-1022-07","TCGA-AA-3851",NA
"235","TCGA-AA-3679-01A-02R-0905-07","TCGA-AA-3679",NA
"236","TCGA-CM-6169-01A-11R-1653-07","TCGA-CM-6169",NA
"238","TCGA-QG-A5Z2-01A-11R-A28H-07","TCGA-QG-A5Z2",NA
"239","TCGA-D5-6920-01A-11R-1928-07","TCGA-D5-6920",NA
"240","TCGA-AA-3502-01A-01R-1410-07","TCGA-AA-3502",NA
"241","TCGA-AZ-6601-01A-11R-1774-07","TCGA-AZ-6601",NA
"242","TCGA-AA-A00Q-01A-01R-A002-07","TCGA-AA-A00Q",NA
"243","TCGA-AA-3842-01A-01R-1022-07","TCGA-AA-3842",NA
"244","TCGA-AA-3549-01A-02R-0821-07","TCGA-AA-3549",NA
"245","TCGA-D5-5539-01A-01R-1653-07","TCGA-D5-5539",NA
"246","TCGA-AM-5820-01A-01R-1653-07","TCGA-AM-5820",NA
"247","TCGA-G4-6307-01A-11R-1723-07","TCGA-G4-6307",NA
"248","TCGA-AA-3666-01A-02R-0905-07","TCGA-AA-3666",NA
"249","TCGA-F4-6463-01A-11R-1723-07","TCGA-F4-6463",NA
"250","TCGA-DM-A28F-01A-11R-A32Y-07","TCGA-DM-A28F",NA
"251","TCGA-AA-3986-01A-02R-1022-07","TCGA-AA-3986",NA
"252","TCGA-AA-3544-01A-01R-1873-07","TCGA-AA-3544",NA
"253","TCGA-F4-6570-01A-11R-1774-07","TCGA-F4-6570",NA
"254","TCGA-QG-A5YW-01A-11R-A28H-07","TCGA-QG-A5YW",NA
"255","TCGA-NH-A50T-01A-11R-A28H-07","TCGA-NH-A50T",NA
"256","TCGA-DM-A0X9-01A-11R-A155-07","TCGA-DM-A0X9",NA
"257","TCGA-AY-6197-01A-11R-1723-07","TCGA-AY-6197",NA
"258","TCGA-A6-2682-01A-01R-1410-07","TCGA-A6-2682",NA
"259","TCGA-AA-3693-01A-01R-0905-07","TCGA-AA-3693",NA
"260","TCGA-A6-A567-01A-31R-A28H-07","TCGA-A6-A567",NA
"261","TCGA-AA-3555-01A-01R-0821-07","TCGA-AA-3555",NA
"262","TCGA-DM-A28K-01A-21R-A32Y-07","TCGA-DM-A28K",NA
"263","TCGA-CA-6717-01A-11R-1839-07","TCGA-CA-6717",NA
"264","TCGA-A6-2679-01A-02R-1410-07","TCGA-A6-2679",NA
"265","TCGA-F4-6806-01A-11R-1839-07","TCGA-F4-6806",NA
"266","TCGA-AA-3815-01A-01R-1022-07","TCGA-AA-3815",NA
"267","TCGA-A6-6140-01A-11R-1774-07","TCGA-A6-6140",NA
"268","TCGA-D5-6923-01A-11R-A32Z-07","TCGA-D5-6923",NA
"269","TCGA-A6-6653-01A-11R-1774-07","TCGA-A6-6653",NA
"271","TCGA-DM-A1D6-01A-21R-A155-07","TCGA-DM-A1D6",NA
"272","TCGA-DM-A280-01A-12R-A16W-07","TCGA-DM-A280",NA
"273","TCGA-CM-6678-01A-11R-1839-07","TCGA-CM-6678",NA
"274","TCGA-AA-A02Y-01A-43R-A32Y-07","TCGA-AA-A02Y",NA
"275","TCGA-AA-3680-01A-01R-0905-07","TCGA-AA-3680",NA
"276","TCGA-A6-6651-01A-21R-1839-07","TCGA-A6-6651",NA
"277","TCGA-A6-5662-01A-01R-1653-07","TCGA-A6-5662",NA
"278","TCGA-AA-3875-01A-01R-0905-07","TCGA-AA-3875",NA
"279","TCGA-AA-A03J-01A-21R-A16W-07","TCGA-AA-A03J",NA
"280","TCGA-AA-3831-01A-01R-0905-07","TCGA-AA-3831",NA
"281","TCGA-AZ-4614-01A-01R-1410-07","TCGA-AZ-4614",NA
"282","TCGA-A6-A565-01A-31R-A28H-07","TCGA-A6-A565",NA
"283","TCGA-D5-6541-01A-11R-1723-07","TCGA-D5-6541",NA
"284","TCGA-AA-3979-01A-01R-1022-07","TCGA-AA-3979",NA
"285","TCGA-AA-3811-01A-01R-1022-07","TCGA-AA-3811",NA
"286","TCGA-AA-A010-01A-01R-A089-07","TCGA-AA-A010",NA
"287","TCGA-AY-A69D-01A-11R-A37K-07","TCGA-AY-A69D",NA
"288","TCGA-AA-A01S-01A-21R-A083-07","TCGA-AA-A01S",NA
"289","TCGA-G4-6294-01A-11R-1774-07","TCGA-G4-6294",NA
"290","TCGA-G4-6303-01A-11R-1774-07","TCGA-G4-6303",NA
"291","TCGA-DM-A1D8-01A-11R-A155-07","TCGA-DM-A1D8",NA
"292","TCGA-CM-6680-01A-11R-1839-07","TCGA-CM-6680",NA
"294","TCGA-AA-3819-01A-01R-0905-07","TCGA-AA-3819",NA
"295","TCGA-F4-6459-01A-11R-1774-07","TCGA-F4-6459",NA
"296","TCGA-A6-4105-01A-02R-1774-07","TCGA-A6-4105",NA
"297","TCGA-NH-A6GC-01A-12R-A41B-07","TCGA-NH-A6GC",NA
"298","TCGA-CM-6165-01A-11R-1653-07","TCGA-CM-6165",NA
"299","TCGA-A6-2683-01A-01R-0821-07","TCGA-A6-2683",NA
"300","TCGA-CM-5344-01A-21R-1723-07","TCGA-CM-5344",NA
"301","TCGA-AA-A00N-01A-02R-A00A-07","TCGA-AA-A00N",NA
"302","TCGA-AA-3846-01A-01R-1022-07","TCGA-AA-3846",NA
"303","TCGA-CM-6166-01A-11R-1653-07","TCGA-CM-6166",NA
"304","TCGA-AA-3506-01A-01R-1410-07","TCGA-AA-3506",NA
"305","TCGA-AZ-6607-01A-11R-1839-07","TCGA-AZ-6607",NA
"306","TCGA-F4-6569-01A-11R-1774-07","TCGA-F4-6569",NA
"307","TCGA-G4-6315-01A-11R-1723-07","TCGA-G4-6315",NA
"308","TCGA-D5-6536-01A-11R-1723-07","TCGA-D5-6536",NA
"310","TCGA-A6-A5ZU-01A-11R-A28H-07","TCGA-A6-A5ZU",NA
"311","TCGA-DM-A285-01A-11R-A16W-07","TCGA-DM-A285",NA
"312","TCGA-AA-3870-01A-01R-1022-07","TCGA-AA-3870",NA
"313","TCGA-D5-5541-01A-01R-1653-07","TCGA-D5-5541",NA
"314","TCGA-AA-3692-01A-01R-0905-07","TCGA-AA-3692",NA
"315","TCGA-DM-A1DB-01A-11R-A155-07","TCGA-DM-A1DB",NA
"316","TCGA-D5-6926-01A-11R-1928-07","TCGA-D5-6926",NA
"317","TCGA-AA-3862-01A-01R-1022-07","TCGA-AA-3862",NA
"318","TCGA-A6-5666-01A-01R-1653-07","TCGA-A6-5666",NA
"319","TCGA-NH-A6GA-01A-11R-A37K-07","TCGA-NH-A6GA",NA
"320","TCGA-AZ-6598-01A-11R-1774-07","TCGA-AZ-6598",NA
"322","TCGA-NH-A50U-01A-33R-A37K-07","TCGA-NH-A50U",NA
"323","TCGA-D5-6929-01A-31R-1928-07","TCGA-D5-6929",NA
"324","TCGA-5M-AAT6-01A-11R-A41B-07","TCGA-5M-AAT6",NA
"325","TCGA-CM-6164-01A-11R-1653-07","TCGA-CM-6164",NA
"326","TCGA-AA-A00E-01A-01R-A002-07","TCGA-AA-A00E",NA
"327","TCGA-AA-A01T-01A-21R-A16W-07","TCGA-AA-A01T",NA
"328","TCGA-G4-6322-01A-11R-1723-07","TCGA-G4-6322",NA
"329","TCGA-AA-3538-01A-01R-0821-07","TCGA-AA-3538",NA
"330","TCGA-F4-6807-01A-11R-1839-07","TCGA-F4-6807",NA
"331","TCGA-AA-A01X-01A-21R-A083-07","TCGA-AA-A01X",NA
"332","TCGA-CM-5863-01A-21R-1839-07","TCGA-CM-5863",NA
"333","TCGA-AA-3511-01A-21R-1839-07","TCGA-AA-3511",NA
"334","TCGA-AA-3970-01A-01R-1022-07","TCGA-AA-3970",NA
"335","TCGA-CM-6677-01A-11R-1839-07","TCGA-CM-6677",NA
"337","TCGA-AA-3673-01A-01R-0905-07","TCGA-AA-3673",NA
"338","TCGA-D5-6529-01A-11R-1774-07","TCGA-D5-6529",NA
"339","TCGA-AA-A03F-01A-11R-A16W-07","TCGA-AA-A03F",NA
"340","TCGA-NH-A6GB-01A-11R-A37K-07","TCGA-NH-A6GB",NA
"342","TCGA-D5-7000-01A-11R-A32Z-07","TCGA-D5-7000",NA
"343","TCGA-D5-6538-01A-11R-1723-07","TCGA-D5-6538",NA
