"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-25-1628-01A-01R-1566-13","TCGA-25-1628",NA
"2","TCGA-24-2262-01A-01R-1568-13","TCGA-24-2262",NA
"3","TCGA-10-0931-01A-01R-1564-13","TCGA-10-0931",NA
"4","TCGA-25-2393-01A-01R-1569-13","TCGA-25-2393",NA
"5","TCGA-25-1328-01A-01R-1565-13","TCGA-25-1328",NA
"6","TCGA-24-1557-01A-01R-1566-13","TCGA-24-1557",NA
"7","TCGA-13-0727-01A-01R-1564-13","TCGA-13-0727",NA
"8","TCGA-25-2400-01A-01R-1569-13","TCGA-25-2400",NA
"9","TCGA-30-1862-01A-02R-1568-13","TCGA-30-1862",NA
"10","TCGA-29-1697-01A-01R-1567-13","TCGA-29-1697",NA
"11","TCGA-29-1701-01A-01R-1567-13","TCGA-29-1701",NA
"12","TCGA-24-2027-01A-01R-1567-13","TCGA-24-2027",NA
"13","TCGA-24-1418-01A-01R-1565-13","TCGA-24-1418",NA
"14","TCGA-24-1471-01A-01R-1566-13","TCGA-24-1471",NA
"15","TCGA-61-2102-01A-01R-1568-13","TCGA-61-2102",NA
"16","TCGA-29-1770-01A-01R-1567-13","TCGA-29-1770",NA
"17","TCGA-29-1778-01A-01R-1567-13","TCGA-29-1778",NA
"18","TCGA-24-0979-01A-01R-1565-13","TCGA-24-0979",NA
"19","TCGA-09-2053-01C-01R-1568-13","TCGA-09-2053",NA
"20","TCGA-24-1423-01A-01R-1565-13","TCGA-24-1423",NA
"21","TCGA-24-1923-01A-01R-1567-13","TCGA-24-1923",NA
"22","TCGA-13-0900-01B-01R-1565-13","TCGA-13-0900",NA
"23","TCGA-13-0720-01A-01R-1564-13","TCGA-13-0720",NA
"24","TCGA-24-1435-01A-01R-1566-13","TCGA-24-1435",NA
"25","TCGA-04-1536-01A-01R-1566-13","TCGA-04-1536",NA
"26","TCGA-24-1431-01A-01R-1566-13","TCGA-24-1431",NA
"27","TCGA-OY-A56Q-01A-11R-A406-31","TCGA-OY-A56Q",NA
"28","TCGA-25-1623-01A-01R-1566-13","TCGA-25-1623",NA
"29","TCGA-61-2111-01A-01R-1568-13","TCGA-61-2111",NA
"30","TCGA-30-1891-01A-01R-1568-13","TCGA-30-1891",NA
"31","TCGA-24-1419-01A-01R-1565-13","TCGA-24-1419",NA
"32","TCGA-13-1408-01A-01R-1565-13","TCGA-13-1408",NA
"33","TCGA-24-2280-01A-01R-1568-13","TCGA-24-2280",NA
"34","TCGA-36-1576-01A-01R-1566-13","TCGA-36-1576",NA
"35","TCGA-36-1574-01A-01R-1566-13","TCGA-36-1574",NA
"36","TCGA-30-1861-01A-01R-1568-13","TCGA-30-1861",NA
"37","TCGA-09-1666-01A-01R-1566-13","TCGA-09-1666",NA
