"","TCGA_barcode","TCGA_submitterID","Match_id"
"76","TCGA-HT-7879-01A-11R-2403-07","TCGA-HT-7879",NA
"77","TCGA-DU-5847-01A-11R-1708-07","TCGA-DU-5847",NA
"78","TCGA-HT-7474-01A-11R-2027-07","TCGA-HT-7474",NA
"79","TCGA-VW-A7QS-01A-12R-A33Z-07","TCGA-VW-A7QS",NA
"80","TCGA-HT-7677-01A-11R-2256-07","TCGA-HT-7677",NA
"81","TCGA-DU-7007-01A-11R-2027-07","TCGA-DU-7007",NA
"82","TCGA-TM-A84O-01A-11R-A36H-07","TCGA-TM-A84O",NA
"83","TCGA-HT-7610-01A-21R-2090-07","TCGA-HT-7610",NA
"84","TCGA-DU-8164-01A-11R-2256-07","TCGA-DU-8164",NA
"85","TCGA-QH-A6CX-01A-11R-A32Q-07","TCGA-QH-A6CX",NA
"86","TCGA-HT-7480-01A-11R-2090-07","TCGA-HT-7480",NA
"87","TCGA-CS-4943-01A-01R-1470-07","TCGA-CS-4943",NA
"88","TCGA-HT-A74O-01A-11R-A32Q-07","TCGA-HT-A74O",NA
"89","TCGA-S9-A6TU-01A-12R-A32Q-07","TCGA-S9-A6TU",NA
"90","TCGA-HT-7475-01A-11R-2027-07","TCGA-HT-7475",NA
"91","TCGA-QH-A6X9-01A-12R-A32Q-07","TCGA-QH-A6X9",NA
"92","TCGA-DB-A75L-01A-11R-A32Q-07","TCGA-DB-A75L",NA
"93","TCGA-E1-5305-01A-01R-1896-07","TCGA-E1-5305",NA
"94","TCGA-F6-A8O4-01A-11R-A36H-07","TCGA-F6-A8O4",NA
"95","TCGA-TM-A84G-01A-11R-A36H-07","TCGA-TM-A84G",NA
"96","TCGA-S9-A6U8-01A-21R-A33Z-07","TCGA-S9-A6U8",NA
"97","TCGA-P5-A735-01A-11R-A32Q-07","TCGA-P5-A735",NA
"98","TCGA-HT-7881-01A-11R-2403-07","TCGA-HT-7881",NA
"99","TCGA-DH-A7US-01A-11R-A33Z-07","TCGA-DH-A7US",NA
"100","TCGA-E1-A7YQ-01A-11R-A34R-07","TCGA-E1-A7YQ",NA
"101","TCGA-S9-A7J0-01A-11R-A34F-07","TCGA-S9-A7J0",NA
"102","TCGA-CS-6188-01A-11R-1896-07","TCGA-CS-6188",NA
"103","TCGA-DB-A64V-01A-11R-A29R-07","TCGA-DB-A64V",NA
"104","TCGA-DU-8161-01A-11R-2256-07","TCGA-DU-8161",NA
"105","TCGA-P5-A730-01A-11R-A32Q-07","TCGA-P5-A730",NA
"106","TCGA-DU-6399-01A-12R-1708-07","TCGA-DU-6399",NA
"107","TCGA-TQ-A7RK-01A-11R-A33Z-07","TCGA-TQ-A7RK",NA
"108","TCGA-S9-A6WP-01A-12R-A34F-07","TCGA-S9-A6WP",NA
"109","TCGA-HT-7873-01B-11R-2403-07","TCGA-HT-7873",NA
"110","TCGA-VM-A8CD-01A-11R-A36H-07","TCGA-VM-A8CD",NA
"111","TCGA-P5-A5F2-01A-11R-A28M-07","TCGA-P5-A5F2",NA
"112","TCGA-E1-A7YW-01A-11R-A34R-07","TCGA-E1-A7YW",NA
"113","TCGA-E1-A7YY-01A-11R-A34R-07","TCGA-E1-A7YY",NA
"114","TCGA-DU-6407-01A-13R-1708-07","TCGA-DU-6407",NA
"115","TCGA-DU-8163-01A-11R-2256-07","TCGA-DU-8163",NA
"116","TCGA-DU-A76O-01A-11R-A32Q-07","TCGA-DU-A76O",NA
"117","TCGA-E1-5303-01A-01R-1470-07","TCGA-E1-5303",NA
"118","TCGA-DU-5855-01A-11R-1708-07","TCGA-DU-5855",NA
"119","TCGA-FG-7634-01A-11R-2090-07","TCGA-FG-7634",NA
"120","TCGA-DU-7009-01A-11R-2027-07","TCGA-DU-7009",NA
"121","TCGA-QH-A6XA-01A-12R-A32Q-07","TCGA-QH-A6XA",NA
"122","TCGA-WY-A85C-01A-11R-A36H-07","TCGA-WY-A85C",NA
"123","TCGA-E1-5307-01A-01R-1896-07","TCGA-E1-5307",NA
"124","TCGA-HT-8018-01A-11R-2404-07","TCGA-HT-8018",NA
"125","TCGA-CS-5393-01A-01R-1470-07","TCGA-CS-5393",NA
"126","TCGA-FG-7637-01A-11R-2090-07","TCGA-FG-7637",NA
"127","TCGA-FG-8181-01A-11R-2256-07","TCGA-FG-8181",NA
"128","TCGA-DU-6393-01A-11R-1708-07","TCGA-DU-6393",NA
"129","TCGA-E1-A7YS-01A-11R-A34F-07","TCGA-E1-A7YS",NA
"130","TCGA-DU-A7TC-01A-21R-A34R-07","TCGA-DU-A7TC",NA
"131","TCGA-CS-5395-01A-01R-1470-07","TCGA-CS-5395",NA
"132","TCGA-TQ-A7RM-01A-11R-A33Z-07","TCGA-TQ-A7RM",NA
"133","TCGA-FG-6689-01A-11R-1896-07","TCGA-FG-6689",NA
"134","TCGA-DH-A7UV-01A-12R-A34F-07","TCGA-DH-A7UV",NA
"135","TCGA-S9-A6U6-01A-12R-A33Z-07","TCGA-S9-A6U6",NA
"136","TCGA-DB-A4XD-01A-11R-A27Q-07","TCGA-DB-A4XD",NA
"137","TCGA-TQ-A7RQ-01A-11R-A33Z-07","TCGA-TQ-A7RQ",NA
"138","TCGA-DU-7301-01A-11R-2090-07","TCGA-DU-7301",NA
"139","TCGA-DU-A7T8-01A-21R-A34R-07","TCGA-DU-A7T8",NA
"140","TCGA-RY-A840-01A-11R-A36H-07","TCGA-RY-A840",NA
"141","TCGA-S9-A6TS-01A-12R-A33Z-07","TCGA-S9-A6TS",NA
"142","TCGA-S9-A6WD-01A-12R-A33Z-07","TCGA-S9-A6WD",NA
"143","TCGA-DH-A66G-01A-21R-A31N-07","TCGA-DH-A66G",NA
"144","TCGA-S9-A6WN-01A-12R-A33Z-07","TCGA-S9-A6WN",NA
"145","TCGA-TQ-A7RV-01A-21R-A34F-07","TCGA-TQ-A7RV",NA
"146","TCGA-DB-A64O-01A-11R-A29R-07","TCGA-DB-A64O",NA
"147","TCGA-CS-6666-01A-11R-1896-07","TCGA-CS-6666",NA
"148","TCGA-HT-7611-01A-11R-2403-07","TCGA-HT-7611",NA
"149","TCGA-E1-5318-01A-01R-1470-07","TCGA-E1-5318",NA
"150","TCGA-DH-A66F-01A-11R-A29R-07","TCGA-DH-A66F",NA
