"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-CL-4957-01A-01R-1736-07","TCGA-CL-4957",NA
"2","TCGA-DT-5265-01A-21R-1830-07","TCGA-DT-5265",NA
"3","TCGA-AG-A02X-01A-01R-A00A-07","TCGA-AG-A02X",NA
"4","TCGA-AF-3400-01A-01R-0821-07","TCGA-AF-3400",NA
"5","TCGA-DC-6683-01A-11R-1830-07","TCGA-DC-6683",NA
"6","TCGA-AF-6672-01A-11R-1830-07","TCGA-AF-6672",NA
"7","TCGA-AH-6643-01A-11R-1830-07","TCGA-AH-6643",NA
"8","TCGA-AG-3887-01A-01R-1119-07","TCGA-AG-3887",NA
"9","TCGA-AF-A56L-01A-31R-A39D-07","TCGA-AF-A56L",NA
"10","TCGA-AG-3611-01A-01R-0826-07","TCGA-AG-3611",NA
"11","TCGA-AG-3594-01A-02R-0821-07","TCGA-AG-3594",NA
"12","TCGA-AG-A002-01A-01R-A002-07","TCGA-AG-A002",NA
"13","TCGA-AG-A032-01A-01R-A00A-07","TCGA-AG-A032",NA
"14","TCGA-CI-6624-01C-11R-1830-07","TCGA-CI-6624",NA
"15","TCGA-AG-A00H-01A-01R-A00A-07","TCGA-AG-A00H",NA
"16","TCGA-AG-3890-01A-01R-1119-07","TCGA-AG-3890",NA
"17","TCGA-DC-5869-01A-01R-1660-07","TCGA-DC-5869",NA
"18","TCGA-AG-3896-01A-01R-1119-07","TCGA-AG-3896",NA
"19","TCGA-G5-6572-01A-11R-1830-07","TCGA-G5-6572",NA
"20","TCGA-DY-A1DF-01A-11R-A155-07","TCGA-DY-A1DF",NA
"21","TCGA-AG-3742-01A-11R-1660-07","TCGA-AG-3742",NA
"22","TCGA-EI-6508-01A-11R-1736-07","TCGA-EI-6508",NA
"23","TCGA-AG-A01N-01A-01R-A00A-07","TCGA-AG-A01N",NA
"24","TCGA-DY-A1H8-01A-21R-A155-07","TCGA-DY-A1H8",NA
"25","TCGA-CL-5917-01A-11R-1660-07","TCGA-CL-5917",NA
"26","TCGA-DY-A1DD-01A-21R-A155-07","TCGA-DY-A1DD",NA
"27","TCGA-F5-6813-01A-11R-1830-07","TCGA-F5-6813",NA
"28","TCGA-EI-6917-01A-11R-1928-07","TCGA-EI-6917",NA
"29","TCGA-AG-3593-01A-01R-0821-07","TCGA-AG-3593",NA
"30","TCGA-AH-6897-01A-11R-1928-07","TCGA-AH-6897",NA
"31","TCGA-AG-3898-01A-01R-1119-07","TCGA-AG-3898",NA
"32","TCGA-F5-6863-01A-11R-1928-07","TCGA-F5-6863",NA
"33","TCGA-AG-3592-01A-02R-1736-07","TCGA-AG-3592",NA
"34","TCGA-AG-3902-01A-01R-A32Z-07","TCGA-AG-3902",NA
"35","TCGA-CI-6619-01B-11R-1830-07","TCGA-CI-6619",NA
"36","TCGA-AG-A026-01A-01R-A00A-07","TCGA-AG-A026",NA
"37","TCGA-DC-6681-01A-11R-A32Z-07","TCGA-DC-6681",NA
"38","TCGA-DC-6157-01A-11R-1660-07","TCGA-DC-6157",NA
"39","TCGA-AF-3911-01A-01R-1736-07","TCGA-AF-3911",NA
"40","TCGA-AG-3728-01A-01R-0905-07","TCGA-AG-3728",NA
"41","TCGA-AG-3586-01A-02R-0821-07","TCGA-AG-3586",NA
"42","TCGA-AF-5654-01A-01R-1660-07","TCGA-AF-5654",NA
"43","TCGA-AG-A016-01A-01R-A002-07","TCGA-AG-A016",NA
"44","TCGA-F5-6861-01A-11R-1928-07","TCGA-F5-6861",NA
"45","TCGA-DY-A1DC-01A-31R-A155-07","TCGA-DY-A1DC",NA
"46","TCGA-G5-6235-01A-11R-1736-07","TCGA-G5-6235",NA
"47","TCGA-AG-3591-01A-01R-1736-07","TCGA-AG-3591",NA
"48","TCGA-AG-3580-01A-01R-0821-07","TCGA-AG-3580",NA
