"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-KO-8411-01A-11R-2315-07","TCGA-KO-8411",NA
"2","TCGA-KN-8421-01A-11R-2315-07","TCGA-KN-8421",NA
"3","TCGA-KL-8331-01A-11R-2315-07","TCGA-KL-8331",NA
"4","TCGA-KO-8415-01A-11R-2315-07","TCGA-KO-8415",NA
"5","TCGA-KL-8345-01A-11R-2315-07","TCGA-KL-8345",NA
"6","TCGA-KL-8335-01A-11R-2315-07","TCGA-KL-8335",NA
"7","TCGA-KO-8406-01A-11R-2315-07","TCGA-KO-8406",NA
"8","TCGA-KL-8325-01A-11R-2315-07","TCGA-KL-8325",NA
"9","TCGA-KO-8407-01A-11R-2315-07","TCGA-KO-8407",NA
"10","TCGA-KL-8346-01A-11R-2315-07","TCGA-KL-8346",NA
"11","TCGA-KN-8427-01A-11R-2315-07","TCGA-KN-8427",NA
"12","TCGA-KN-8426-01A-11R-2315-07","TCGA-KN-8426",NA
"13","TCGA-KN-8437-01A-11R-2315-07","TCGA-KN-8437",NA
"14","TCGA-KM-8439-01A-11R-2315-07","TCGA-KM-8439",NA
"15","TCGA-KO-8408-01A-11R-2315-07","TCGA-KO-8408",NA
"16","TCGA-KO-8404-01A-11R-2315-07","TCGA-KO-8404",NA
"17","TCGA-KN-8431-01A-11R-2315-07","TCGA-KN-8431",NA
"18","TCGA-KN-8425-01A-11R-2315-07","TCGA-KN-8425",NA
"19","TCGA-KM-8476-01A-11R-2315-07","TCGA-KM-8476",NA
"20","TCGA-KM-8477-01A-11R-2315-07","TCGA-KM-8477",NA
"21","TCGA-KL-8342-01A-11R-2315-07","TCGA-KL-8342",NA
"22","TCGA-KL-8339-01A-11R-2315-07","TCGA-KL-8339",NA
"23","TCGA-KL-8323-01A-21R-2315-07","TCGA-KL-8323",NA
"24","TCGA-KO-8416-01A-11R-2315-07","TCGA-KO-8416",NA
"25","TCGA-KL-8333-01A-11R-2315-07","TCGA-KL-8333",NA
"26","TCGA-KL-8334-01A-11R-2315-07","TCGA-KL-8334",NA
"27","TCGA-KL-8343-01A-11R-2315-07","TCGA-KL-8343",NA
"28","TCGA-KM-8639-01A-11R-2403-07","TCGA-KM-8639",NA
"29","TCGA-KN-8424-01A-11R-2315-07","TCGA-KN-8424",NA
"30","TCGA-KL-8336-01A-11R-2315-07","TCGA-KL-8336",NA
"31","TCGA-KO-8417-01A-11R-2315-07","TCGA-KO-8417",NA
"32","TCGA-KL-8344-01A-11R-2315-07","TCGA-KL-8344",NA
"33","TCGA-KO-8410-01A-11R-2315-07","TCGA-KO-8410",NA
"34","TCGA-KO-8409-01A-11R-2315-07","TCGA-KO-8409",NA
"35","TCGA-KL-8324-01A-11R-2315-07","TCGA-KL-8324",NA
"36","TCGA-KL-8341-01A-11R-2315-07","TCGA-KL-8341",NA
"37","TCGA-KN-8429-01A-11R-2315-07","TCGA-KN-8429",NA
"38","TCGA-KL-8327-01A-11R-2315-07","TCGA-KL-8327",NA
"39","TCGA-KL-8338-01A-11R-2315-07","TCGA-KL-8338",NA
"40","TCGA-KM-8442-01A-11R-2315-07","TCGA-KM-8442",NA
"41","TCGA-KN-8418-01A-11R-2315-07","TCGA-KN-8418",NA
"42","TCGA-KL-8332-01A-11R-2315-07","TCGA-KL-8332",NA
"43","TCGA-KN-8433-01A-11R-2315-07","TCGA-KN-8433",NA
"44","TCGA-KN-8428-01A-11R-2315-07","TCGA-KN-8428",NA
"45","TCGA-KO-8405-01A-11R-2315-07","TCGA-KO-8405",NA
"46","TCGA-KM-8441-01A-11R-2315-07","TCGA-KM-8441",NA
"47","TCGA-KM-8443-01A-11R-2315-07","TCGA-KM-8443",NA
"48","TCGA-KO-8413-01A-11R-2315-07","TCGA-KO-8413",NA
"49","TCGA-KM-8440-01A-11R-2315-07","TCGA-KM-8440",NA
"50","TCGA-KO-8403-01A-11R-2315-07","TCGA-KO-8403",NA
"51","TCGA-KN-8430-01A-11R-2315-07","TCGA-KN-8430",NA
"52","TCGA-KN-8423-01A-11R-2315-07","TCGA-KN-8423",NA
"53","TCGA-KL-8328-01A-11R-2315-07","TCGA-KL-8328",NA
"54","TCGA-KL-8340-01A-11R-2315-07","TCGA-KL-8340",NA
"55","TCGA-KN-8419-01A-11R-2315-07","TCGA-KN-8419",NA
"56","TCGA-KL-8329-01A-11R-2315-07","TCGA-KL-8329",NA
"57","TCGA-KL-8326-01A-11R-2315-07","TCGA-KL-8326",NA
"58","TCGA-KL-8330-01A-11R-2315-07","TCGA-KL-8330",NA
"59","TCGA-KO-8414-01A-11R-2315-07","TCGA-KO-8414",NA
"60","TCGA-KM-8438-01A-11R-2315-07","TCGA-KM-8438",NA
"61","TCGA-KN-8435-01A-11R-2315-07","TCGA-KN-8435",NA
"62","TCGA-KN-8436-01A-11R-2315-07","TCGA-KN-8436",NA
"63","TCGA-KN-8434-01A-11R-2315-07","TCGA-KN-8434",NA
"64","TCGA-KL-8337-01A-11R-2315-07","TCGA-KL-8337",NA
"65","TCGA-KN-8432-01A-11R-2315-07","TCGA-KN-8432",NA
