"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-KN-8427-11A-01R-2315-07","TCGA-KN-8427",NA
"2","TCGA-KO-8403-11A-01R-2315-07","TCGA-KO-8403",NA
"3","TCGA-KN-8435-11A-01R-2315-07","TCGA-KN-8435",NA
"4","TCGA-KL-8329-11A-01R-2315-07","TCGA-KL-8329",NA
"5","TCGA-KN-8432-11A-01R-2315-07","TCGA-KN-8432",NA
"6","TCGA-KN-8426-11A-01R-2315-07","TCGA-KN-8426",NA
"7","TCGA-KL-8324-11A-01R-2315-07","TCGA-KL-8324",NA
"8","TCGA-KN-8428-11A-01R-2315-07","TCGA-KN-8428",NA
"9","TCGA-KN-8437-11A-01R-2315-07","TCGA-KN-8437",NA
"10","TCGA-KN-8422-11A-01R-2315-07","TCGA-KN-8422",NA
"11","TCGA-KN-8419-11A-01R-2315-07","TCGA-KN-8419",NA
"12","TCGA-KN-8429-11A-01R-2315-07","TCGA-KN-8429",NA
"13","TCGA-KL-8339-11A-01R-2315-07","TCGA-KL-8339",NA
"14","TCGA-KN-8436-11A-01R-2315-07","TCGA-KN-8436",NA
"15","TCGA-KN-8434-11A-01R-2315-07","TCGA-KN-8434",NA
"16","TCGA-KN-8423-11A-01R-2315-07","TCGA-KN-8423",NA
"17","TCGA-KN-8424-11A-01R-2315-07","TCGA-KN-8424",NA
"18","TCGA-KO-8415-11A-01R-2315-07","TCGA-KO-8415",NA
"19","TCGA-KN-8431-11A-01R-2315-07","TCGA-KN-8431",NA
"20","TCGA-KL-8326-11A-01R-2315-07","TCGA-KL-8326",NA
"21","TCGA-KN-8425-11A-01R-2315-07","TCGA-KN-8425",NA
"22","TCGA-KL-8336-11A-01R-2315-07","TCGA-KL-8336",NA
"23","TCGA-KN-8430-11A-01R-2315-07","TCGA-KN-8430",NA
"24","TCGA-KN-8433-11A-01R-2315-07","TCGA-KN-8433",NA
