"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-BR-7715-11A-01R-2055-13","TCGA-BR-7715",NA
"2","TCGA-CG-5734-11A-01R-1602-13","TCGA-CG-5734",NA
"3","TCGA-BR-7703-11A-01R-2055-13","TCGA-BR-7703",NA
"4","TCGA-BR-6802-11A-01R-1884-13","TCGA-BR-6802",NA
"5","TCGA-BR-7716-11A-01R-2055-13","TCGA-BR-7716",NA
"6","TCGA-IP-7968-11A-01R-2203-13","TCGA-IP-7968",NA
"7","TCGA-HU-A4HB-11A-11R-A251-31","TCGA-HU-A4HB",NA
"8","TCGA-HU-A4GN-11A-12R-A251-31","TCGA-HU-A4GN",NA
"9","TCGA-BR-8060-11A-01R-2343-13","TCGA-BR-8060",NA
"10","TCGA-CG-5721-11A-01R-1602-13","TCGA-CG-5721",NA
"11","TCGA-HU-A4GC-11A-11R-A251-31","TCGA-HU-A4GC",NA
"12","TCGA-HU-8238-11A-01R-2343-13","TCGA-HU-8238",NA
"13","TCGA-HU-A4GY-11A-11R-A36D-31","TCGA-HU-A4GY",NA
"14","TCGA-HU-A4GH-11A-11R-A36D-31","TCGA-HU-A4GH",NA
"15","TCGA-IN-AB1V-11A-11R-A414-31","TCGA-IN-AB1V",NA
"16","TCGA-BR-6453-11A-01R-1802-13","TCGA-BR-6453",NA
"17","TCGA-CG-5728-11A-01R-1602-13","TCGA-CG-5728",NA
"18","TCGA-CG-5730-11A-01R-1602-13","TCGA-CG-5730",NA
"19","TCGA-CG-5733-11A-01R-1602-13","TCGA-CG-5733",NA
"20","TCGA-BR-7704-11A-01R-2055-13","TCGA-BR-7704",NA
"21","TCGA-BR-6457-11A-01R-1802-13","TCGA-BR-6457",NA
"22","TCGA-BR-7717-11A-01R-2055-13","TCGA-BR-7717",NA
"23","TCGA-FP-7829-11A-01R-2055-13","TCGA-FP-7829",NA
"24","TCGA-CG-5720-11A-01R-1602-13","TCGA-CG-5720",NA
"25","TCGA-BR-7851-11A-01R-2203-13","TCGA-BR-7851",NA
"26","TCGA-IN-7806-11A-01R-2055-13","TCGA-IN-7806",NA
"27","TCGA-HU-A4GP-11A-21R-A251-31","TCGA-HU-A4GP",NA
"28","TCGA-BR-6454-11A-01R-1802-13","TCGA-BR-6454",NA
"29","TCGA-IN-AB1X-11A-21R-A39E-31","TCGA-IN-AB1X",NA
"30","TCGA-FP-7735-11A-01R-2055-13","TCGA-FP-7735",NA
"31","TCGA-CG-5722-11A-02R-1602-13","TCGA-CG-5722",NA
"32","TCGA-IN-8663-11A-01R-2402-13","TCGA-IN-8663",NA
