"","TCGA_barcode","TCGA_submitterID","Match_id"
"1","TCGA-56-7731-11A-01R-2125-07","TCGA-56-7731",NA
"2","TCGA-51-4079-11A-01R-1758-07","TCGA-51-4079",NA
"3","TCGA-43-6143-11A-01R-1820-07","TCGA-43-6143",NA
"4","TCGA-39-5040-11A-01R-2125-07","TCGA-39-5040",NA
"5","TCGA-58-8386-11A-01R-2296-07","TCGA-58-8386",NA
"6","TCGA-77-7335-11A-01R-2045-07","TCGA-77-7335",NA
"7","TCGA-43-6647-11A-01R-1820-07","TCGA-43-6647",NA
"8","TCGA-22-5478-11A-11R-1635-07","TCGA-22-5478",NA
"9","TCGA-92-7340-11A-01R-2045-07","TCGA-92-7340",NA
"10","TCGA-56-8082-11A-01R-2247-07","TCGA-56-8082",NA
"11","TCGA-22-5483-11A-11R-1820-07","TCGA-22-5483",NA
"12","TCGA-56-7579-11A-01R-2045-07","TCGA-56-7579",NA
"13","TCGA-22-5471-11A-01R-1635-07","TCGA-22-5471",NA
"14","TCGA-43-5670-11A-01R-2125-07","TCGA-43-5670",NA
"15","TCGA-43-7658-11A-01R-2125-07","TCGA-43-7658",NA
"16","TCGA-77-7138-11A-01R-2045-07","TCGA-77-7138",NA
"17","TCGA-56-8083-11A-01R-2247-07","TCGA-56-8083",NA
"18","TCGA-34-7107-11A-01R-1949-07","TCGA-34-7107",NA
"19","TCGA-34-8454-11A-01R-2326-07","TCGA-34-8454",NA
"20","TCGA-56-7580-11A-01R-2045-07","TCGA-56-7580",NA
"21","TCGA-43-6771-11A-01R-1820-07","TCGA-43-6771",NA
"22","TCGA-77-8008-11A-01R-2187-07","TCGA-77-8008",NA
"23","TCGA-56-7222-11A-01R-2045-07","TCGA-56-7222",NA
"24","TCGA-77-8007-11A-01R-2187-07","TCGA-77-8007",NA
"25","TCGA-43-7657-11A-01R-2125-07","TCGA-43-7657",NA
"26","TCGA-22-5481-11A-01R-1949-07","TCGA-22-5481",NA
"27","TCGA-33-6737-11A-01R-1820-07","TCGA-33-6737",NA
"28","TCGA-56-7582-11A-01R-2045-07","TCGA-56-7582",NA
"29","TCGA-60-2709-11A-01R-1820-07","TCGA-60-2709",NA
"30","TCGA-22-5472-11A-11R-1635-07","TCGA-22-5472",NA
"31","TCGA-77-7142-11A-01R-2045-07","TCGA-77-7142",NA
"32","TCGA-22-4593-11A-01R-1820-07","TCGA-22-4593",NA
"33","TCGA-77-7337-11A-01R-2045-07","TCGA-77-7337",NA
"34","TCGA-85-7710-11A-01R-2125-07","TCGA-85-7710",NA
"35","TCGA-56-8309-11A-01R-2296-07","TCGA-56-8309",NA
"36","TCGA-90-7767-11A-01R-2125-07","TCGA-90-7767",NA
"37","TCGA-22-5482-11A-01R-1635-07","TCGA-22-5482",NA
"38","TCGA-22-5489-11A-01R-1635-07","TCGA-22-5489",NA
"39","TCGA-56-7823-11A-01R-2247-07","TCGA-56-7823",NA
"40","TCGA-22-5491-11A-01R-1858-07","TCGA-22-5491",NA
"41","TCGA-77-7338-11A-01R-2045-07","TCGA-77-7338",NA
"42","TCGA-56-8623-11A-01R-A28V-07","TCGA-56-8623",NA
"43","TCGA-56-7730-11A-01R-2125-07","TCGA-56-7730",NA
"44","TCGA-90-6837-11A-01R-1949-07","TCGA-90-6837",NA
"45","TCGA-56-8201-11A-01R-2247-07","TCGA-56-8201",NA
"46","TCGA-33-4587-11A-01R-2125-07","TCGA-33-4587",NA
"47","TCGA-51-4081-11A-01R-1758-07","TCGA-51-4081",NA
"48","TCGA-43-6773-11A-01R-1949-07","TCGA-43-6773",NA
"49","TCGA-22-4609-11A-01R-2125-07","TCGA-22-4609",NA
