"","TCGA_barcode","TCGA_submitterID","Match_id"
"74","TCGA-EB-A3XC-01A-11R-A239-07","TCGA-EB-A3XC",NA
"75","TCGA-BF-A5ER-01A-12R-A27Q-07","TCGA-BF-A5ER",NA
"76","TCGA-EB-A5FP-01A-11R-A27Q-07","TCGA-EB-A5FP",NA
"77","TCGA-EB-A5SE-01A-11R-A311-07","TCGA-EB-A5SE",NA
"78","TCGA-BF-A1PX-01A-12R-A18T-07","TCGA-BF-A1PX",NA
"79","TCGA-XV-A9W2-01A-11R-A39D-07","TCGA-XV-A9W2",NA
"80","TCGA-BF-A3DL-01A-11R-A20F-07","TCGA-BF-A3DL",NA
"81","TCGA-ER-A194-01A-11R-A18U-07","TCGA-ER-A194",NA
"82","TCGA-EB-A4OZ-01A-12R-A266-07","TCGA-EB-A4OZ",NA
"83","TCGA-D9-A3Z4-01A-11R-A239-07","TCGA-D9-A3Z4",NA
"84","TCGA-EB-A430-01A-11R-A24X-07","TCGA-EB-A430",NA
"85","TCGA-FR-A3R1-01A-11R-A239-07","TCGA-FR-A3R1",NA
"86","TCGA-EB-A5VU-01A-21R-A32P-07","TCGA-EB-A5VU",NA
"87","TCGA-EB-A44P-01A-11R-A266-07","TCGA-EB-A44P",NA
"88","TCGA-BF-AAP8-01A-11R-A40A-07","TCGA-BF-AAP8",NA
"89","TCGA-EB-A51B-01A-11R-A27Q-07","TCGA-EB-A51B",NA
"90","TCGA-FW-A5DX-01A-11R-A27Q-07","TCGA-FW-A5DX",NA
"91","TCGA-EB-A6QZ-01A-12R-A32P-07","TCGA-EB-A6QZ",NA
"92","TCGA-EB-A3Y7-01A-11R-A239-07","TCGA-EB-A3Y7",NA
"93","TCGA-BF-AAOX-01A-11R-A39D-07","TCGA-BF-AAOX",NA
"94","TCGA-FR-A728-01A-11R-A32P-07","TCGA-FR-A728",NA
"95","TCGA-XV-AAZY-01A-12R-A40A-07","TCGA-XV-AAZY",NA
"96","TCGA-ER-A19T-01A-11R-A18T-07","TCGA-ER-A19T",NA
"97","TCGA-BF-A3DJ-01A-11R-A20F-07","TCGA-BF-A3DJ",NA
"98","TCGA-BF-A5EP-01A-12R-A27Q-07","TCGA-BF-A5EP",NA
"99","TCGA-EB-A4IQ-01A-12R-A266-07","TCGA-EB-A4IQ",NA
"100","TCGA-EB-A85J-01A-12R-A352-07","TCGA-EB-A85J",NA
"101","TCGA-ER-A19K-01A-21R-A18T-07","TCGA-ER-A19K",NA
"102","TCGA-D9-A4Z2-01A-11R-A24X-07","TCGA-D9-A4Z2",NA
"103","TCGA-BF-AAP2-01A-11R-A40A-07","TCGA-BF-AAP2",NA
