"","TCGA_barcode","TCGA_submitterID","Match_id"
"59","TCGA-PG-A6IB-01A-21R-A31O-07","TCGA-PG-A6IB",NA
"60","TCGA-AP-A056-01A-11R-A00V-07","TCGA-AP-A056",NA
"61","TCGA-D1-A17A-01A-11R-A12I-07","TCGA-D1-A17A",NA
"62","TCGA-DF-A2KR-01A-11R-A180-07","TCGA-DF-A2KR",NA
"63","TCGA-B5-A5OD-01A-11R-A31O-07","TCGA-B5-A5OD",NA
"64","TCGA-EY-A214-01A-12R-A157-07","TCGA-EY-A214",NA
"65","TCGA-D1-A16N-01A-11R-A12I-07","TCGA-D1-A16N",NA
"66","TCGA-D1-A1NX-01A-11R-A16F-07","TCGA-D1-A1NX",NA
"67","TCGA-D1-A3DG-01A-11R-A19W-07","TCGA-D1-A3DG",NA
"68","TCGA-BG-A3PP-01A-11R-A22K-07","TCGA-BG-A3PP",NA
"69","TCGA-D1-A2G5-01A-11R-A17B-07","TCGA-D1-A2G5",NA
"70","TCGA-AX-A05Y-01A-11R-A00V-07","TCGA-AX-A05Y",NA
"71","TCGA-DF-A2KZ-01A-11R-A213-07","TCGA-DF-A2KZ",NA
"72","TCGA-EY-A212-01A-11R-A14M-07","TCGA-EY-A212",NA
"73","TCGA-QS-A5YQ-01A-11R-A31O-07","TCGA-QS-A5YQ",NA
"74","TCGA-DF-A2KY-01A-21R-A213-07","TCGA-DF-A2KY",NA
"75","TCGA-D1-A175-01A-11R-A12I-07","TCGA-D1-A175",NA
"76","TCGA-EO-A2CG-01A-12R-A180-07","TCGA-EO-A2CG",NA
"77","TCGA-AP-A3K1-01A-11R-A213-07","TCGA-AP-A3K1",NA
"78","TCGA-EO-A3L0-01A-11R-A22K-07","TCGA-EO-A3L0",NA
"79","TCGA-SL-A6JA-01A-11R-A31O-07","TCGA-SL-A6JA",NA
"80","TCGA-BK-A0CB-01A-32R-A104-07","TCGA-BK-A0CB",NA
"81","TCGA-BG-A0VT-01A-11R-A10J-07","TCGA-BG-A0VT",NA
"82","TCGA-BK-A6W4-01A-12R-A34R-07","TCGA-BK-A6W4",NA
"83","TCGA-EY-A3L3-01A-11R-A22K-07","TCGA-EY-A3L3",NA
"84","TCGA-AW-A1PO-01A-12R-A157-07","TCGA-AW-A1PO",NA
"85","TCGA-BG-A187-01A-11R-A12I-07","TCGA-BG-A187",NA
"86","TCGA-BG-A2AE-01A-11R-A16F-07","TCGA-BG-A2AE",NA
"87","TCGA-B5-A11I-01A-11R-A10J-07","TCGA-B5-A11I",NA
"88","TCGA-B5-A11S-01A-11R-A118-07","TCGA-B5-A11S",NA
"89","TCGA-B5-A11L-01B-21R-A13S-07","TCGA-B5-A11L",NA
"90","TCGA-B5-A3FC-01A-11R-A22K-07","TCGA-B5-A3FC",NA
"91","TCGA-PG-A917-01A-31R-A37O-07","TCGA-PG-A917",NA
"92","TCGA-EO-A3AS-01A-11R-A19W-07","TCGA-EO-A3AS",NA
"93","TCGA-A5-A3LO-01A-11R-A22K-07","TCGA-A5-A3LO",NA
"94","TCGA-AX-A2HG-01A-11R-A17B-07","TCGA-AX-A2HG",NA
"95","TCGA-D1-A16Y-01A-31R-A12I-07","TCGA-D1-A16Y",NA
"96","TCGA-EY-A1GX-01A-12R-A13S-07","TCGA-EY-A1GX",NA
"97","TCGA-D1-A17U-01A-21R-A12I-07","TCGA-D1-A17U",NA
"98","TCGA-B5-A0JY-01A-11R-A104-07","TCGA-B5-A0JY",NA
"99","TCGA-A5-A0R6-01A-11R-A104-07","TCGA-A5-A0R6",NA
"100","TCGA-BG-A0LX-01A-11R-A16W-07","TCGA-BG-A0LX",NA
"101","TCGA-AX-A2HK-01A-11R-A17B-07","TCGA-AX-A2HK",NA
"102","TCGA-D1-A15W-01A-11R-A118-07","TCGA-D1-A15W",NA
"103","TCGA-D1-A15X-01A-11R-A118-07","TCGA-D1-A15X",NA
"104","TCGA-FI-A2CX-01A-11R-A17B-07","TCGA-FI-A2CX",NA
"105","TCGA-FI-A2D5-01A-11R-A17B-07","TCGA-FI-A2D5",NA
"106","TCGA-EO-A2CH-01A-11R-A180-07","TCGA-EO-A2CH",NA
"107","TCGA-QF-A5YT-01A-11R-A31O-07","TCGA-QF-A5YT",NA
"108","TCGA-EY-A1GI-01A-11R-A13S-07","TCGA-EY-A1GI",NA
"109","TCGA-EY-A548-01A-11R-A27V-07","TCGA-EY-A548",NA
"110","TCGA-EY-A549-01A-11R-A27V-07","TCGA-EY-A549",NA
"111","TCGA-BK-A4ZD-01A-11R-A27V-07","TCGA-BK-A4ZD",NA
"112","TCGA-D1-A16X-01A-11R-A12I-07","TCGA-D1-A16X",NA
"113","TCGA-AX-A1CP-01A-11R-A137-07","TCGA-AX-A1CP",NA
"114","TCGA-EO-A3AV-01A-12R-A19W-07","TCGA-EO-A3AV",NA
"115","TCGA-2E-A9G8-01A-11R-A40A-07","TCGA-2E-A9G8",NA
"116","TCGA-AP-A1DR-01A-11R-A137-07","TCGA-AP-A1DR",NA
"117","TCGA-BG-A18C-01A-11R-A12I-07","TCGA-BG-A18C",NA
"118","TCGA-AP-A05J-01A-11R-A00V-07","TCGA-AP-A05J",NA
"119","TCGA-A5-A0VP-01A-21R-A104-07","TCGA-A5-A0VP",NA
"120","TCGA-DI-A2QY-01A-12R-A19W-07","TCGA-DI-A2QY",NA
"121","TCGA-D1-A161-01A-11R-A118-07","TCGA-D1-A161",NA
"122","TCGA-AJ-A3NC-01A-11R-A22K-07","TCGA-AJ-A3NC",NA
"123","TCGA-AP-A1E0-01A-11R-A137-07","TCGA-AP-A1E0",NA
"124","TCGA-EO-A22U-01A-11R-A180-07","TCGA-EO-A22U",NA
"125","TCGA-DF-A2KS-01A-11R-A18M-07","TCGA-DF-A2KS",NA
"126","TCGA-BS-A0U7-01A-21R-A104-07","TCGA-BS-A0U7",NA
"127","TCGA-B5-A11M-01A-11R-A118-07","TCGA-B5-A11M",NA
"128","TCGA-FI-A2EU-01A-11R-A17B-07","TCGA-FI-A2EU",NA
"129","TCGA-AX-A2IN-01A-12R-A180-07","TCGA-AX-A2IN",NA
"130","TCGA-EY-A547-01A-11R-A27V-07","TCGA-EY-A547",NA
"131","TCGA-EO-A1Y5-01A-11R-A157-07","TCGA-EO-A1Y5",NA
"132","TCGA-B5-A0K3-01A-11R-A040-07","TCGA-B5-A0K3",NA
"133","TCGA-B5-A1MV-01A-31R-A14D-07","TCGA-B5-A1MV",NA
"134","TCGA-AJ-A3EK-01A-11R-A19W-07","TCGA-AJ-A3EK",NA
"136","TCGA-D1-A16B-01A-11R-A12I-07","TCGA-D1-A16B",NA
"137","TCGA-AX-A2HC-01A-11R-A17B-07","TCGA-AX-A2HC",NA
"138","TCGA-EY-A72D-01A-12R-A34R-07","TCGA-EY-A72D",NA
"139","TCGA-BG-A3EW-01A-11R-A22K-07","TCGA-BG-A3EW",NA
"140","TCGA-BG-A186-01A-11R-A12I-07","TCGA-BG-A186",NA
"141","TCGA-DF-A2L0-01A-11R-A180-07","TCGA-DF-A2L0",NA
"142","TCGA-A5-A0VO-01A-21R-A109-07","TCGA-A5-A0VO",NA
"143","TCGA-BG-A0VX-01A-11R-A118-07","TCGA-BG-A0VX",NA
"144","TCGA-AX-A06J-01A-11R-A00V-07","TCGA-AX-A06J",NA
"145","TCGA-AJ-A3QS-01A-11R-A22K-07","TCGA-AJ-A3QS",NA
"146","TCGA-AJ-A8CW-01A-11R-A37O-07","TCGA-AJ-A8CW",NA
"147","TCGA-AJ-A5DW-01A-11R-A27V-07","TCGA-AJ-A5DW",NA
"148","TCGA-D1-A15Z-01A-11R-A118-07","TCGA-D1-A15Z",NA
"149","TCGA-SL-A6J9-01A-11R-A31O-07","TCGA-SL-A6J9",NA
"150","TCGA-FI-A2F4-01A-11R-A17B-07","TCGA-FI-A2F4",NA
"151","TCGA-D1-A165-01A-11R-A12I-07","TCGA-D1-A165",NA
"152","TCGA-AX-A2H8-01A-11R-A17B-07","TCGA-AX-A2H8",NA
"153","TCGA-EY-A1GT-01A-11R-A13S-07","TCGA-EY-A1GT",NA
"154","TCGA-B5-A1MW-01A-11R-A32Y-07","TCGA-B5-A1MW",NA
"155","TCGA-B5-A3FH-01A-11R-A19W-07","TCGA-B5-A3FH",NA
"156","TCGA-AX-A0J1-01A-11R-A040-07","TCGA-AX-A0J1",NA
"157","TCGA-D1-A0ZP-01A-21R-A10J-07","TCGA-D1-A0ZP",NA
"158","TCGA-FI-A2EY-01A-12R-A18M-07","TCGA-FI-A2EY",NA
"159","TCGA-D1-A3JP-01A-31R-A22K-07","TCGA-D1-A3JP",NA
"160","TCGA-DI-A0WH-01A-12R-A12I-07","TCGA-DI-A0WH",NA
"161","TCGA-A5-A0R7-01A-31R-A16W-07","TCGA-A5-A0R7",NA
"162","TCGA-B5-A11H-01A-11R-A118-07","TCGA-B5-A11H",NA
"163","TCGA-AJ-A3BF-01A-11R-A213-07","TCGA-AJ-A3BF",NA
"164","TCGA-E6-A2P9-01A-11R-A19W-07","TCGA-E6-A2P9",NA
"165","TCGA-AX-A1C5-01A-11R-A137-07","TCGA-AX-A1C5",NA
"166","TCGA-PG-A916-01A-11R-A37O-07","TCGA-PG-A916",NA
"167","TCGA-EC-A1NJ-01A-31R-A14D-07","TCGA-EC-A1NJ",NA
"168","TCGA-BG-A0YV-01A-11R-A10J-07","TCGA-BG-A0YV",NA
"169","TCGA-BS-A0UF-01A-11R-A104-07","TCGA-BS-A0UF",NA
"170","TCGA-BS-A0TD-01A-11R-A104-07","TCGA-BS-A0TD",NA
"171","TCGA-D1-A17D-01A-12R-A12I-07","TCGA-D1-A17D",NA
"172","TCGA-D1-A16R-01A-11R-A12I-07","TCGA-D1-A16R",NA
"173","TCGA-A5-A0VQ-01A-11R-A104-07","TCGA-A5-A0VQ",NA
"174","TCGA-EY-A1GO-01A-11R-A14D-07","TCGA-EY-A1GO",NA
"175","TCGA-A5-A0GU-01A-11R-A16W-07","TCGA-A5-A0GU",NA
"176","TCGA-B5-A3FD-01A-11R-A19W-07","TCGA-B5-A3FD",NA
"177","TCGA-AX-A3FX-01A-11R-A22K-07","TCGA-AX-A3FX",NA
"178","TCGA-KP-A3VZ-01A-11R-A22K-07","TCGA-KP-A3VZ",NA
"179","TCGA-BG-A0M7-01A-11R-A040-07","TCGA-BG-A0M7",NA
"180","TCGA-AP-A05P-01A-11R-A16W-07","TCGA-AP-A05P",NA
"181","TCGA-BG-A0M0-01A-11R-A104-07","TCGA-BG-A0M0",NA
"182","TCGA-A5-A0G1-01A-11R-A118-07","TCGA-A5-A0G1",NA
"183","TCGA-B5-A3FA-01A-11R-A19W-07","TCGA-B5-A3FA",NA
"184","TCGA-D1-A16G-01A-31R-A12I-07","TCGA-D1-A16G",NA
"185","TCGA-AJ-A3OJ-01A-11R-A22K-07","TCGA-AJ-A3OJ",NA
"186","TCGA-E6-A1LZ-01A-11R-A144-07","TCGA-E6-A1LZ",NA
"187","TCGA-AJ-A3BG-01A-11R-A19W-07","TCGA-AJ-A3BG",NA
"188","TCGA-EO-A3AY-01A-12R-A19W-07","TCGA-EO-A3AY",NA
"189","TCGA-AP-A0L9-01A-11R-A040-07","TCGA-AP-A0L9",NA
"190","TCGA-BS-A0TJ-01A-11R-A104-07","TCGA-BS-A0TJ",NA
"191","TCGA-D1-A16F-01A-11R-A12I-07","TCGA-D1-A16F",NA
"192","TCGA-BG-A18A-01A-21R-A12I-07","TCGA-BG-A18A",NA
"193","TCGA-EO-A3KW-01A-11R-A22K-07","TCGA-EO-A3KW",NA
"194","TCGA-B5-A0JV-01A-11R-A104-07","TCGA-B5-A0JV",NA
"195","TCGA-A5-A2K3-01A-11R-A32Y-07","TCGA-A5-A2K3",NA
"196","TCGA-AJ-A23M-01A-11R-A157-07","TCGA-AJ-A23M",NA
"198","TCGA-D1-A1O5-01A-11R-A14D-07","TCGA-D1-A1O5",NA
"199","TCGA-AX-A3G6-01A-11R-A213-07","TCGA-AX-A3G6",NA
"200","TCGA-EC-A1QX-01A-31R-A16F-07","TCGA-EC-A1QX",NA
"201","TCGA-AJ-A3OL-01A-11R-A22K-07","TCGA-AJ-A3OL",NA
"202","TCGA-AX-A0IU-01A-11R-A16W-07","TCGA-AX-A0IU",NA
"203","TCGA-AP-A1DQ-01A-11R-A137-07","TCGA-AP-A1DQ",NA
"204","TCGA-AP-A0LO-01A-11R-A040-07","TCGA-AP-A0LO",NA
"205","TCGA-BG-A0MT-01A-11R-A104-07","TCGA-BG-A0MT",NA
"206","TCGA-BS-A0TC-01A-11R-A104-07","TCGA-BS-A0TC",NA
"207","TCGA-KP-A3W0-01A-21R-A22K-07","TCGA-KP-A3W0",NA
"208","TCGA-A5-A0GG-01A-11R-A118-07","TCGA-A5-A0GG",NA
"209","TCGA-K6-A3WQ-01A-11R-A22K-07","TCGA-K6-A3WQ",NA
"210","TCGA-BK-A56F-01A-32R-A27V-07","TCGA-BK-A56F",NA
"211","TCGA-BS-A0UL-01A-11R-A109-07","TCGA-BS-A0UL",NA
"212","TCGA-EO-A3B0-01A-12R-A19W-07","TCGA-EO-A3B0",NA
"213","TCGA-AX-A2HJ-01A-11R-A17B-07","TCGA-AX-A2HJ",NA
"214","TCGA-B5-A0KB-01B-11R-A14D-07","TCGA-B5-A0KB",NA
"215","TCGA-FI-A2D0-01A-11R-A17B-07","TCGA-FI-A2D0",NA
"216","TCGA-AJ-A3BH-01A-11R-A19W-07","TCGA-AJ-A3BH",NA
"217","TCGA-D1-A169-01A-11R-A12I-07","TCGA-D1-A169",NA
"218","TCGA-A5-A1OG-01A-11R-A14D-07","TCGA-A5-A1OG",NA
"219","TCGA-QS-A8F1-01A-21R-A37O-07","TCGA-QS-A8F1",NA
"221","TCGA-BG-A220-01A-11R-A157-07","TCGA-BG-A220",NA
"222","TCGA-D1-A103-01A-11R-A10J-07","TCGA-D1-A103",NA
"223","TCGA-AX-A1CE-01A-11R-A137-07","TCGA-AX-A1CE",NA
"224","TCGA-A5-AB3J-01A-11R-A40A-07","TCGA-A5-AB3J",NA
"225","TCGA-AX-A2H5-01A-11R-A17B-07","TCGA-AX-A2H5",NA
"226","TCGA-D1-A1NZ-01A-21R-A14D-07","TCGA-D1-A1NZ",NA
"227","TCGA-KP-A3W3-01A-11R-A22K-07","TCGA-KP-A3W3",NA
"228","TCGA-BG-A0W1-01A-12R-A109-07","TCGA-BG-A0W1",NA
"229","TCGA-AX-A3G9-01A-11R-A22K-07","TCGA-AX-A3G9",NA
"230","TCGA-EO-A22Y-01A-11R-A180-07","TCGA-EO-A22Y",NA
"231","TCGA-AX-A2H4-01A-21R-A18M-07","TCGA-AX-A2H4",NA
"232","TCGA-AJ-A3NG-01A-11R-A22K-07","TCGA-AJ-A3NG",NA
"233","TCGA-D1-A17Q-01A-11R-A12I-07","TCGA-D1-A17Q",NA
"234","TCGA-D1-A17K-01A-11R-A12I-07","TCGA-D1-A17K",NA
"235","TCGA-EY-A2ON-01A-21R-A18M-07","TCGA-EY-A2ON",NA
"236","TCGA-AJ-A23O-01A-11R-A157-07","TCGA-AJ-A23O",NA
"237","TCGA-D1-A1O7-01A-11R-A14D-07","TCGA-D1-A1O7",NA
"238","TCGA-AX-A1C8-01A-11R-A137-07","TCGA-AX-A1C8",NA
"240","TCGA-DF-A2KU-01A-11R-A180-07","TCGA-DF-A2KU",NA
"241","TCGA-D1-A2G0-01A-11R-A32Y-07","TCGA-D1-A2G0",NA
"242","TCGA-EY-A1GP-01A-11R-A13S-07","TCGA-EY-A1GP",NA
"243","TCGA-DI-A1NO-01A-31R-A157-07","TCGA-DI-A1NO",NA
"244","TCGA-AX-A1C9-01A-11R-A137-07","TCGA-AX-A1C9",NA
"245","TCGA-EY-A2OP-01A-11R-A19W-07","TCGA-EY-A2OP",NA
"246","TCGA-AX-A1C4-01A-11R-A137-07","TCGA-AX-A1C4",NA
"247","TCGA-BG-A0LW-01A-11R-A16W-07","TCGA-BG-A0LW",NA
"248","TCGA-AX-A0J0-01A-11R-A109-07","TCGA-AX-A0J0",NA
"249","TCGA-A5-A0GQ-01A-11R-A118-07","TCGA-A5-A0GQ",NA
"250","TCGA-EY-A210-01A-11R-A157-07","TCGA-EY-A210",NA
"251","TCGA-D1-A102-01A-11R-A10J-07","TCGA-D1-A102",NA
"252","TCGA-D1-A0ZZ-01A-11R-A10J-07","TCGA-D1-A0ZZ",NA
"253","TCGA-A5-A0GH-01A-21R-A16W-07","TCGA-A5-A0GH",NA
"254","TCGA-AX-A06B-01A-11R-A00V-07","TCGA-AX-A06B",NA
"255","TCGA-B5-A1MY-01A-11R-A144-07","TCGA-B5-A1MY",NA
"256","TCGA-AP-A051-01A-21R-A00V-07","TCGA-AP-A051",NA
"257","TCGA-EY-A1GC-01A-11R-A13S-07","TCGA-EY-A1GC",NA
"258","TCGA-A5-A0R9-01A-11R-A104-07","TCGA-A5-A0R9",NA
"259","TCGA-AP-A5FX-01A-11R-A27V-07","TCGA-AP-A5FX",NA
"260","TCGA-EO-A22S-01A-11R-A18M-07","TCGA-EO-A22S",NA
"261","TCGA-AJ-A8CT-01A-11R-A37O-07","TCGA-AJ-A8CT",NA
"262","TCGA-B5-A11R-01A-11R-A118-07","TCGA-B5-A11R",NA
"263","TCGA-D1-A1NS-01A-11R-A14D-07","TCGA-D1-A1NS",NA
"264","TCGA-B5-A0K0-01A-11R-A16W-07","TCGA-B5-A0K0",NA
"265","TCGA-B5-A11U-01A-11R-A118-07","TCGA-B5-A11U",NA
"266","TCGA-B5-A1N2-01A-21R-A144-07","TCGA-B5-A1N2",NA
"267","TCGA-BS-A0WQ-01A-21R-A109-07","TCGA-BS-A0WQ",NA
"268","TCGA-AJ-A2QM-01A-11R-A18M-07","TCGA-AJ-A2QM",NA
"269","TCGA-A5-A0GW-01A-11R-A16W-07","TCGA-A5-A0GW",NA
"270","TCGA-A5-A7WJ-01A-12R-A34R-07","TCGA-A5-A7WJ",NA
"271","TCGA-D1-A3DH-01A-11R-A19W-07","TCGA-D1-A3DH",NA
"272","TCGA-AX-A3FV-01A-11R-A22K-07","TCGA-AX-A3FV",NA
"273","TCGA-KP-A3W4-01A-11R-A22K-07","TCGA-KP-A3W4",NA
"274","TCGA-DI-A1NN-01A-11R-A16F-07","TCGA-DI-A1NN",NA
"275","TCGA-AP-A0L8-01A-11R-A040-07","TCGA-AP-A0L8",NA
"276","TCGA-D1-A179-01A-11R-A12I-07","TCGA-D1-A179",NA
"277","TCGA-D1-A0ZQ-01A-11R-A118-07","TCGA-D1-A0ZQ",NA
"278","TCGA-BK-A6W3-01A-12R-A34R-07","TCGA-BK-A6W3",NA
"279","TCGA-AP-A05D-01A-11R-A00V-07","TCGA-AP-A05D",NA
"280","TCGA-AX-A2H2-01A-11R-A180-07","TCGA-AX-A2H2",NA
"281","TCGA-EY-A4KR-01A-11R-A27V-07","TCGA-EY-A4KR",NA
"282","TCGA-D1-A3DA-01A-12R-A213-07","TCGA-D1-A3DA",NA
"283","TCGA-D1-A162-01A-11R-A118-07","TCGA-D1-A162",NA
"285","TCGA-D1-A17B-01A-22R-A12I-07","TCGA-D1-A17B",NA
"286","TCGA-AX-A1C7-01A-11R-A137-07","TCGA-AX-A1C7",NA
"287","TCGA-D1-A17R-01A-11R-A12I-07","TCGA-D1-A17R",NA
"288","TCGA-D1-A176-01A-11R-A12I-07","TCGA-D1-A176",NA
"289","TCGA-FI-A2CY-01A-11R-A17B-07","TCGA-FI-A2CY",NA
"290","TCGA-D1-A17N-01A-11R-A12I-07","TCGA-D1-A17N",NA
"291","TCGA-BS-A0TA-01A-11R-A104-07","TCGA-BS-A0TA",NA
"292","TCGA-AP-A1E4-01A-12R-A137-07","TCGA-AP-A1E4",NA
"293","TCGA-AJ-A3EJ-01A-11R-A19W-07","TCGA-AJ-A3EJ",NA
"294","TCGA-AX-A3G7-01A-12R-A213-07","TCGA-AX-A3G7",NA
"295","TCGA-A5-A0GP-01A-11R-A040-07","TCGA-A5-A0GP",NA
"296","TCGA-A5-A0G2-01A-11R-A16W-07","TCGA-A5-A0G2",NA
"297","TCGA-AP-A05O-01A-12R-A118-07","TCGA-AP-A05O",NA
"298","TCGA-BG-A0MH-01A-11R-A118-07","TCGA-BG-A0MH",NA
"299","TCGA-FI-A2F8-01A-12R-A17B-07","TCGA-FI-A2F8",NA
"300","TCGA-EY-A1GM-01A-12R-A14D-07","TCGA-EY-A1GM",NA
"301","TCGA-D1-A17C-01A-11R-A12I-07","TCGA-D1-A17C",NA
"302","TCGA-EY-A5W2-01A-11R-A31O-07","TCGA-EY-A5W2",NA
"303","TCGA-EY-A1GU-01A-11R-A13S-07","TCGA-EY-A1GU",NA
"304","TCGA-AX-A3FW-01A-11R-A22K-07","TCGA-AX-A3FW",NA
"305","TCGA-AX-A0IZ-01A-11R-A118-07","TCGA-AX-A0IZ",NA
"306","TCGA-A5-A0GX-01A-11R-A040-07","TCGA-A5-A0GX",NA
"307","TCGA-EY-A1G7-01A-11R-A13S-07","TCGA-EY-A1G7",NA
"308","TCGA-AJ-A3IA-01A-11R-A213-07","TCGA-AJ-A3IA",NA
"309","TCGA-BG-A0MA-01A-11R-A17B-07","TCGA-BG-A0MA",NA
"310","TCGA-AP-A0LT-01A-11R-A040-07","TCGA-AP-A0LT",NA
"311","TCGA-EY-A1GK-01A-11R-A13S-07","TCGA-EY-A1GK",NA
"312","TCGA-BG-A222-01A-11R-A157-07","TCGA-BG-A222",NA
"313","TCGA-PG-A7D5-01A-11R-A34R-07","TCGA-PG-A7D5",NA
"314","TCGA-B5-A11J-01A-11R-A118-07","TCGA-B5-A11J",NA
"315","TCGA-A5-A2K2-01A-11R-A18M-07","TCGA-A5-A2K2",NA
"316","TCGA-D1-A17H-01A-11R-A12I-07","TCGA-D1-A17H",NA
"317","TCGA-AJ-A3NE-01A-11R-A22K-07","TCGA-AJ-A3NE",NA
"318","TCGA-EO-A3KU-01A-11R-A22K-07","TCGA-EO-A3KU",NA
"319","TCGA-EY-A54A-01A-11R-A27V-07","TCGA-EY-A54A",NA
